iter	Accuracy	Logloss
67	0.8833333333	0.3399239112
68	0.8833333333	0.3360531365
69	0.8866666667	0.3353485206
70	0.8916666667	0.3330898497
71	0.8933333333	0.3317415044
72	0.8933333333	0.3306818729
73	0.895	0.3290652934
74	0.8933333333	0.3272672864
75	0.8916666667	0.3241398311
76	0.8933333333	0.3238460925
77	0.8933333333	0.3219916063
78	0.895	0.3214560334
79	0.9016666667	0.3180150717
80	0.9	0.3171964896
81	0.9016666667	0.3167792708
82	0.8983333333	0.3157275877
83	0.9	0.3148729652
84	0.9016666667	0.3104178691
85	0.9016666667	0.3097289968
86	0.9066666667	0.3059968546
87	0.9066666667	0.3051072401
88	0.9066666667	0.3029428563
89	0.9083333333	0.3006493824
90	0.9083333333	0.2996645735
91	0.9083333333	0.2989175603
92	0.9083333333	0.2988467663
93	0.91	0.2976781651
94	0.91	0.2962298826
95	0.9133333333	0.2932727544
96	0.915	0.2894237657
97	0.915	0.2889988603
98	0.9166666667	0.2880160904
99	0.9166666667	0.2861138597
100	0.9183333333	0.2859482943
101	0.9183333333	0.2839234477
102	0.9183333333	0.2824678058
103	0.92	0.2800097672
104	0.9216666667	0.2780005083
105	0.92	0.2750308406
106	0.9216666667	0.273200506
107	0.9216666667	0.2720966966
108	0.925	0.2689618342
109	0.925	0.2672174654
110	0.9266666667	0.2648754248
111	0.9266666667	0.2643590641
112	0.9266666667	0.263821198
113	0.9316666667	0.2603883838
114	0.9283333333	0.2592118166
115	0.9316666667	0.25766915
116	0.9333333333	0.257091097
117	0.9316666667	0.2550118379
118	0.93	0.2540052705
119	0.935	0.2529014673
120	0.935	0.2526619636
121	0.9333333333	0.2512145922
122	0.94	0.2489196313
123	0.94	0.247182026
124	0.945	0.2452016488
125	0.945	0.2448031835
126	0.95	0.2426219789
127	0.95	0.2417537478
128	0.9483333333	0.2389627366
129	0.95	0.2380891613
130	0.95	0.2370346632
131	0.95	0.234687973
132	0.9533333333	0.2343616206
133	0.9533333333	0.2337376845
134	0.9533333333	0.2320839203
135	0.9533333333	0.2306009927
136	0.9516666667	0.2290263183
137	0.9583333333	0.2271807848
138	0.9583333333	0.2242784809
139	0.96	0.2221122373
140	0.9583333333	0.2214068301
141	0.9583333333	0.2195814505
142	0.96	0.217600809
143	0.9633333333	0.2163688458
144	0.9666666667	0.2154686106
145	0.965	0.2142998186
146	0.965	0.2136624907
147	0.9666666667	0.2123113492
148	0.9666666667	0.2118504969
149	0.9666666667	0.2108746966
150	0.9683333333	0.2085439208
151	0.97	0.2072543495
152	0.9683333333	0.2064690621
153	0.9716666667	0.2054304028
154	0.9733333333	0.2043809021
155	0.9733333333	0.2030806331
156	0.9716666667	0.2018735794
157	0.9716666667	0.2014159916
158	0.9716666667	0.2013229511
159	0.9733333333	0.2009702608
160	0.9733333333	0.2008212529
161	0.9733333333	0.2000745087
162	0.9733333333	0.1979635088
163	0.9733333333	0.197889617
164	0.975	0.1962138452
165	0.975	0.1949150003
166	0.9766666667	0.1940895421
167	0.9766666667	0.1935288126
168	0.9766666667	0.1929031303
169	0.9783333333	0.1910355085
170	0.9783333333	0.1901196562
171	0.9783333333	0.1886721844
172	0.98	0.187993864
173	0.98	0.1874808229
174	0.98	0.1865505519
175	0.98	0.1860653898
176	0.98	0.1841346137
177	0.98	0.1834520173
178	0.9816666667	0.1825185301
179	0.9783333333	0.1817308479
180	0.98	0.1811019764
181	0.98	0.1798647807
182	0.98	0.1793395823
183	0.9816666667	0.1776628087
184	0.9816666667	0.1765689772
185	0.9833333333	0.175570878
186	0.9833333333	0.174918164
187	0.9833333333	0.1735944936
188	0.9833333333	0.1724709303
189	0.9833333333	0.1710118432
190	0.9833333333	0.1697862017
191	0.985	0.1687984299
192	0.985	0.1681687994
193	0.985	0.1670381027
194	0.985	0.1664675526
195	0.985	0.1661342857
196	0.985	0.1653986518
197	0.985	0.1653519605
198	0.985	0.1642469519
199	0.985	0.1635419161
200	0.985	0.1625614915
201	0.985	0.1624479775
202	0.985	0.1621583122
203	0.985	0.1607015637
204	0.985	0.1594411272
205	0.985	0.1583624054
206	0.9866666667	0.1578733825
207	0.9866666667	0.1573988103
208	0.9866666667	0.1569411401
209	0.9866666667	0.155927605
210	0.9866666667	0.1554260869
211	0.9866666667	0.1544571197
212	0.9866666667	0.1540772517
213	0.9866666667	0.1532056578
214	0.9866666667	0.1531401209
215	0.9866666667	0.1525345595
216	0.9866666667	0.1517892262
217	0.9866666667	0.1513903998
218	0.9866666667	0.1512758704
219	0.9866666667	0.1508467617
220	0.9866666667	0.150574829
221	0.9866666667	0.1497157844
222	0.9866666667	0.1485784965
223	0.9866666667	0.147782211
224	0.9883333333	0.1471300575
225	0.9883333333	0.1464680382
226	0.9883333333	0.1460398818
227	0.9866666667	0.1450822813
228	0.9916666667	0.1446106597
229	0.9916666667	0.1440176607
230	0.9916666667	0.1439360811
231	0.9916666667	0.1431149519
232	0.9916666667	0.1427689372
233	0.9916666667	0.1417806254
234	0.9916666667	0.1413241272
235	0.9916666667	0.1409198323
236	0.9916666667	0.1407597827
237	0.9916666667	0.1398971997
238	0.9916666667	0.1387737267
239	0.9916666667	0.1381615957
240	0.9916666667	0.137885605
241	0.9916666667	0.1374069479
242	0.9933333333	0.1367560188
243	0.995	0.1352061431
244	0.9933333333	0.1339290008
245	0.9933333333	0.1331354216
246	0.9933333333	0.1327641472
247	0.9933333333	0.1314570187
248	0.9933333333	0.1308025271
249	0.9933333333	0.1302037679
250	0.9933333333	0.1295215765
251	0.9933333333	0.1288391045
252	0.9933333333	0.1283071372
253	0.9933333333	0.1282122171
254	0.9933333333	0.1273634073
255	0.9933333333	0.1262542549
256	0.9933333333	0.1260167808
257	0.9933333333	0.125192578
258	0.9933333333	0.1248634025
259	0.9933333333	0.1243948584
260	0.9933333333	0.123708535
261	0.9933333333	0.1230715231
262	0.995	0.1223938098
263	0.9966666667	0.1215210843
264	0.9966666667	0.1205139715
265	0.9966666667	0.1202052107
266	0.9966666667	0.1196533739
267	0.9966666667	0.1192095715
268	0.9966666667	0.1182057334
269	0.9966666667	0.1169788481
270	0.9966666667	0.1165869311
271	0.995	0.1155792558
272	0.995	0.1150763291
273	0.995	0.1150260786
274	0.995	0.1145863793
275	0.995	0.1143015993
276	0.995	0.112766147
277	0.995	0.1123322639
278	0.995	0.1121971836
279	0.995	0.1118640698
280	0.995	0.110912322
281	0.995	0.1101596728
282	0.9966666667	0.1099684493
283	0.995	0.1098237732
284	0.995	0.109074108
285	0.9966666667	0.108784327
286	0.9966666667	0.1085205078
287	0.9966666667	0.1079913946
288	0.9966666667	0.107167
289	0.9966666667	0.1069103655
290	0.9966666667	0.1058051972
291	0.9966666667	0.1054807729
292	0.9966666667	0.1051244477
293	0.9966666667	0.1040933343
294	0.9983333333	0.1036605897
295	0.9983333333	0.1031322994
296	0.9983333333	0.1028423882
297	0.9983333333	0.10258174
298	0.9983333333	0.1022718842
299	0.9983333333	0.1021112297
300	0.9983333333	0.1014751627
301	0.9983333333	0.1014493537
302	0.9983333333	0.1009543009
303	0.9983333333	0.1003744591
304	0.9966666667	0.09998455229
305	0.9983333333	0.09896727309
306	0.9983333333	0.09883782594
307	0.9966666667	0.09807589348
308	0.9966666667	0.09758175079
309	0.9966666667	0.09741377414
310	0.9966666667	0.0968463943
311	0.9966666667	0.09637403584
312	0.9966666667	0.09580954001
313	0.9966666667	0.0956176496
314	0.9966666667	0.09560454384
315	0.9966666667	0.09539220806
316	0.9966666667	0.09514957699
317	0.9966666667	0.09464944111
318	0.9983333333	0.09389279078
319	0.9983333333	0.09328181968
320	0.9983333333	0.09296221715
321	0.9983333333	0.09249046689
322	0.9983333333	0.09208524794
323	0.9983333333	0.09187569099
324	0.9983333333	0.0914374547
325	0.9983333333	0.09132745082
326	0.9983333333	0.09078079906
327	0.9983333333	0.09058161641
328	0.9983333333	0.09020606693
329	0.9983333333	0.08978536342
330	0.9983333333	0.089608084
331	0.9983333333	0.08959717505
332	0.9983333333	0.08901016488
333	0.9983333333	0.08874906337
334	0.9983333333	0.0881927517
335	0.9983333333	0.08795894779
336	0.9983333333	0.08760306791
337	0.9983333333	0.08735697856
338	0.9983333333	0.08701540207
339	0.9983333333	0.08663229335
340	0.9983333333	0.08616613385
341	0.9983333333	0.08569593717
342	0.9983333333	0.0853420128
343	0.9983333333	0.08502438188
344	0.9983333333	0.08499362417
345	0.9983333333	0.08486738117
346	0.9983333333	0.0847286097
347	0.9983333333	0.08416751163
348	0.9983333333	0.08384284655
349	0.9983333333	0.08369986023
350	0.9983333333	0.08295816366
351	0.9983333333	0.08261108437
352	0.9983333333	0.08235448652
353	0.9983333333	0.08206301869
354	0.9983333333	0.08166657513
355	0.9983333333	0.08149061751
356	0.9983333333	0.08137589135
357	0.9983333333	0.08104022866
358	0.9983333333	0.08070234377
359	0.9983333333	0.08026937583
360	0.9983333333	0.07970180453
361	0.9983333333	0.07949232688
362	0.9983333333	0.07924789597
363	0.9983333333	0.0784972865
364	0.9983333333	0.07833340228
365	0.9983333333	0.07797540987
366	0.9983333333	0.07765823152
367	0.9983333333	0.07718583012
368	0.9983333333	0.077156116
369	0.9983333333	0.07713366418
370	0.9983333333	0.07699770416
371	0.9983333333	0.07649943027
372	0.9983333333	0.07626554933
373	0.9983333333	0.07587094661
374	0.9983333333	0.07564629234
375	0.9983333333	0.07516372924
376	0.9983333333	0.07509345104
377	0.9983333333	0.07495686195
378	0.9983333333	0.07488237399
379	0.9983333333	0.07482311363
380	0.9983333333	0.07444181049
381	0.9983333333	0.0741254877
382	0.9983333333	0.07381039133
383	0.9983333333	0.07332835665
384	1	0.0731265219
385	1	0.07303736127
386	1	0.07259642623
387	1	0.07208401472
388	1	0.071967627
389	1	0.07160964563
390	1	0.07133569363
391	1	0.07130984072
392	1	0.07088131037
393	1	0.07083160467
394	1	0.07044682382
395	1	0.07022377893
396	1	0.06977835981
397	1	0.06959931887
398	1	0.06947763145
399	1	0.06936914581
400	1	0.06918548147
401	1	0.06907032509
402	1	0.06889899446
403	1	0.06869933626
404	1	0.06821038969
405	1	0.06803506822
406	1	0.0677622635
407	1	0.0675976925
408	1	0.06706916846
409	1	0.06706289955
410	1	0.06673277529
411	1	0.06659137194
412	1	0.06635120058
413	1	0.066037878
414	1	0.06587185865
415	1	0.06572792346
416	1	0.06528711209
417	1	0.06492397088
418	1	0.06482248095
419	1	0.0645958554
420	1	0.06455525099
421	1	0.06403343777
422	1	0.06384475954
423	1	0.06359537494
424	1	0.06355921735
425	1	0.06353352824
426	1	0.06317549601
427	1	0.06280420762
428	1	0.06274544263
429	1	0.06256893286
430	1	0.06235155039
431	1	0.06209042957
432	1	0.06184464044
433	1	0.06137209422
434	1	0.06104947829
435	1	0.06044047346
436	1	0.06015835157
437	1	0.06003261464
438	1	0.05997678368
439	1	0.05993919379
440	1	0.05976585849
441	1	0.0595949048
442	1	0.05936147209
443	1	0.05935037605
444	1	0.05924305707
445	1	0.05913897807
446	1	0.05890313535
447	1	0.05883654734
448	1	0.05876681362
449	1	0.05852595084
450	1	0.05836528796
451	1	0.05814426519
452	1	0.0579384363
453	1	0.0578667954
454	1	0.05779726246
455	1	0.05768597532
456	1	0.05744873422
457	1	0.05740440403
458	1	0.05718519049
459	1	0.05704661402
460	1	0.05674418603
461	1	0.05654265595
462	1	0.0563423483
463	1	0.0561434711
464	1	0.05598429942
465	1	0.05575128404
466	1	0.05568607627
467	1	0.0555923614
468	1	0.05549676746
469	1	0.05535219246
470	1	0.05519120862
471	1	0.05502197572
472	1	0.05483210237
473	1	0.05474260911
474	1	0.05456678108
475	1	0.0544753483
476	1	0.05431104399
477	1	0.05422438101
478	1	0.05412356572
479	1	0.05364016046
480	1	0.05339556037
481	1	0.0533535797
482	1	0.053087833
483	1	0.05302928005
484	1	0.05281935103
485	1	0.05258931312
486	1	0.05246736746
487	1	0.05220745037
488	1	0.05209347372
489	1	0.05199295627
490	1	0.05160339325
491	1	0.0515660803
492	1	0.05154864909
493	1	0.05136253759
494	1	0.05121910053
495	1	0.05116191353
496	1	0.05107706113
497	1	0.05092747191
498	1	0.05086400343
499	1	0.05077629359
500	1	0.05060884713
501	1	0.05045751421
502	1	0.05023730243
503	1	0.05021578563
504	1	0.05014409733
505	1	0.05002523247
506	1	0.04995206196
507	1	0.04988546826
508	1	0.04980722337
509	1	0.04978179019
510	1	0.04964494994
511	1	0.04942506543
512	1	0.04939016144
513	1	0.04935000781
514	1	0.04920487117
515	1	0.04915692262
516	1	0.04909870813
517	1	0.04897195829
518	1	0.04885242851
519	1	0.04874836063
520	1	0.04873125832
521	1	0.04863494849
522	1	0.04848096492
523	1	0.04836005598
524	1	0.04829633016
525	1	0.04828060386
526	1	0.04809042921
527	1	0.04802082145
528	1	0.04787612687
529	1	0.04781421539
530	1	0.04773459939
531	1	0.04768390479
532	1	0.04758746685
533	1	0.04747936971
534	1	0.04728111794
535	1	0.04716421705
536	1	0.04712113216
537	1	0.0471121059
538	1	0.04706499179
539	1	0.04691578162
540	1	0.0467601518
541	1	0.04668981732
542	1	0.04664312566
543	1	0.04662304039
544	1	0.04633403622
545	1	0.0462566622
546	1	0.04612702249
547	1	0.04602034141
548	1	0.04587191038
549	1	0.04574439674
550	1	0.04566713797
551	1	0.04556813321
552	1	0.04545685092
553	1	0.04522127473
554	1	0.04508428741
555	1	0.04490556586
556	1	0.04470252794
557	1	0.04453788771
558	1	0.04437295694
559	1	0.04427932211
560	1	0.04417519459
561	1	0.04415284143
562	1	0.0439211812
563	1	0.04378478867
564	1	0.04377632354
565	1	0.04364054616
566	1	0.04350497066
567	1	0.04341608462
568	1	0.04329529729
569	1	0.04321532741
570	1	0.04316044714
571	1	0.04315228072
572	1	0.04311302196
573	1	0.04296377065
574	1	0.04284078906
575	1	0.04267707149
576	1	0.04263663618
577	1	0.04252523211
578	1	0.04241336645
579	1	0.04232355427
580	1	0.04219347849
581	1	0.04218243172
582	1	0.04213067094
583	1	0.04206821899
584	1	0.04189972335
585	1	0.04189299127
586	1	0.04185587333
587	1	0.04183791335
588	1	0.04156109317
589	1	0.0414000556
590	1	0.04130487376
591	1	0.04123837785
592	1	0.04118441613
593	1	0.04115668464
594	1	0.04110875937
595	1	0.04103159166
596	1	0.0410156924
597	1	0.04098749338
598	1	0.04072587886
599	1	0.0406603838
600	1	0.04048548969
601	1	0.0403553442
602	1	0.04032432008
603	1	0.04025475745
604	1	0.0402374087
605	1	0.0402318814
606	1	0.04011939517
607	1	0.04005556344
608	1	0.03989642046
609	1	0.03976106572
610	1	0.03974788268
611	1	0.03959153293
612	1	0.03956103126
613	1	0.03952864789
614	1	0.03943877336
615	1	0.03936351912
616	1	0.03921605119
617	1	0.03920618136
618	1	0.03908914026
619	1	0.03906145351
620	1	0.03892078839
621	1	0.03885643003
622	1	0.03883266119
623	1	0.03875553448
624	1	0.03863966058
625	1	0.03860865093
626	1	0.03854791147
627	1	0.03844128874
628	1	0.03831957655
629	1	0.03812249245
630	1	0.03793724286
631	1	0.0378932738
632	1	0.03779689922
633	1	0.03769057797
634	1	0.03768483398
635	1	0.03763273915
636	1	0.03757503317
637	1	0.03753049691
638	1	0.03734269382
639	1	0.03722688511
640	1	0.03712851639
641	1	0.03709418621
642	1	0.03700858562
643	1	0.03689067685
644	1	0.03671896067
645	1	0.03658609271
646	1	0.0364995759
647	1	0.0363957228
648	1	0.03638514032
649	1	0.0362375278
650	1	0.03616170357
651	1	0.0360193591
652	1	0.03598784925
653	1	0.03594874523
654	1	0.03574566559
655	1	0.03565694399
656	1	0.03554827024
657	1	0.03548933696
658	1	0.03541684899
659	1	0.03529912288
660	1	0.03525508974
661	1	0.03512289249
662	1	0.03505714027
663	1	0.03503528448
664	1	0.03498976061
665	1	0.03489286305
666	1	0.03485157472
667	1	0.03471988242
668	1	0.03466981131
669	1	0.03456801458
670	1	0.03455115515
671	1	0.03451438868
672	1	0.03445319459
673	1	0.03436831561
674	1	0.03435745791
675	1	0.03422971631
676	1	0.03419666685
677	1	0.03418015502
678	1	0.03417335125
679	1	0.03415704084
680	1	0.03405368053
681	1	0.03399868465
682	1	0.03393170267
683	1	0.03388928623
684	1	0.03388221662
685	1	0.03379936994
686	1	0.03364985815
687	1	0.0336387374
688	1	0.03358740456
689	1	0.03345006045
690	1	0.03337677491
691	1	0.0333256368
692	1	0.03331424152
693	1	0.03323878925
694	1	0.03315752369
695	1	0.03313478044
696	1	0.03300750234
697	1	0.03296689019
698	1	0.03295068354
699	1	0.03287271674
700	1	0.03285246093
701	1	0.03272779329
702	1	0.0325797527
703	1	0.03247059141
704	1	0.03238725362
705	1	0.03238421863
706	1	0.03235506582
707	1	0.03229236055
708	1	0.03218392631
709	1	0.03209068021
710	1	0.03185216724
711	1	0.03173597557
712	1	0.03164466818
713	1	0.03149829013
714	1	0.03147092195
715	1	0.03145891011
716	1	0.03135124529
717	1	0.03131954026
718	1	0.03126133701
719	1	0.03123698166
720	1	0.03122825098
721	1	0.03115272428
722	1	0.03108150179
723	1	0.03104793589
724	1	0.03097701292
725	1	0.03093716348
726	1	0.03088785365
727	1	0.03083344067
728	1	0.03077689564
729	1	0.03068483187
730	1	0.0306496933
731	1	0.03055868537
732	1	0.03055362488
733	1	0.03051068764
734	1	0.03037173574
735	1	0.03033623434
736	1	0.03030121136
737	1	0.03019681255
738	1	0.03000218687
739	1	0.02992581009
740	1	0.02991151989
741	1	0.02983750614
742	1	0.02975496959
743	1	0.02969649129
744	1	0.02966827228
745	1	0.02965165247
746	1	0.02961005364
747	1	0.02956298801
748	1	0.02952603095
749	1	0.02952287534
750	1	0.02950933159
751	1	0.02938455575
752	1	0.02937401986
753	1	0.02936329223
754	1	0.0292954851
755	1	0.02924161534
756	1	0.02913064564
757	1	0.02909373713
758	1	0.02907812657
759	1	0.02904332204
760	1	0.02899662824
761	1	0.02898249212
762	1	0.02893992544
763	1	0.02887142429
764	1	0.02885512732
765	1	0.02880739032
766	1	0.02879821645
767	1	0.02860676809
768	1	0.02856112143
769	1	0.02851909645
770	1	0.02851206042
771	1	0.02849607231
772	1	0.02845995131
773	1	0.02841344279
774	1	0.02841012857
775	1	0.02828879137
776	1	0.02825324312
777	1	0.02811468756
778	1	0.02807968247
779	1	0.02793593202
780	1	0.02790520563
781	1	0.02785585642
782	1	0.02778595385
783	1	0.02770179783
784	1	0.02766651624
785	1	0.02759339558
786	1	0.0275003374
787	1	0.02748013436
788	1	0.02743505395
789	1	0.02742055871
790	1	0.02741167402
791	1	0.0273979948
792	1	0.0273573227
793	1	0.02731659353
794	1	0.02725420311
795	1	0.02715571247
796	1	0.02713923173
797	1	0.02713356584
798	1	0.02703929644
799	1	0.02701902133
800	1	0.02701129939
801	1	0.02698580533
802	1	0.02696477852
803	1	0.02689056835
804	1	0.02682316031
805	1	0.02679908027
806	1	0.02668980257
807	1	0.02664281822
808	1	0.02661620393
809	1	0.02658661043
810	1	0.02657862935
811	1	0.02654098915
812	1	0.0264448099
813	1	0.02639387917
814	1	0.02629369877
815	1	0.02623916339
816	1	0.02619523
817	1	0.0261516723
818	1	0.02612695494
819	1	0.02608318365
820	1	0.02605481577
821	1	0.02599722003
822	1	0.02595378484
823	1	0.02591643005
824	1	0.02591021343
825	1	0.02589967602
826	1	0.02587942291
827	1	0.02584010545
828	1	0.02577793708
829	1	0.02574212093
830	1	0.02565392558
831	1	0.02557190838
832	1	0.02549459064
833	1	0.02546479821
834	1	0.0252993903
835	1	0.02518955733
836	1	0.02516759052
837	1	0.02512393907
838	1	0.02512356131
839	1	0.02511120004
840	1	0.02510707832
841	1	0.02509985346
842	1	0.02496176237
843	1	0.02490311845
844	1	0.02487883885
845	1	0.02478201571
846	1	0.02475001084
847	1	0.02470976231
848	1	0.02464493764
849	1	0.02458740431
850	1	0.02446957164
851	1	0.02445968822
852	1	0.02443247959
853	1	0.02432754299
854	1	0.02432042519
855	1	0.02430784715
856	1	0.02430373245
857	1	0.02424862744
858	1	0.02412485353
859	1	0.02406805709
860	1	0.02405911177
861	1	0.02404347307
862	1	0.02398230489
863	1	0.02395780295
864	1	0.02393071
865	1	0.02387672316
866	1	0.02383544075
867	1	0.02381265133
868	1	0.02373434312
869	1	0.02366863562
870	1	0.02360541395
871	1	0.02352261634
872	1	0.0234482854
873	1	0.02343567768
874	1	0.02342891253
875	1	0.02339758555
876	1	0.02335827955
877	1	0.02333767778
878	1	0.02321733884
879	1	0.02316091877
880	1	0.02307172298
881	1	0.02304405115
882	1	0.02301883508
883	1	0.0229586403
884	1	0.02292532526
885	1	0.0228420412
886	1	0.02277119214
887	1	0.02273564449
888	1	0.02272203765
889	1	0.02269223431
890	1	0.02265813476
891	1	0.02260135557
892	1	0.0225572063
893	1	0.02254491821
894	1	0.02251588139
895	1	0.02247238859
896	1	0.02245623121
897	1	0.02240840743
898	1	0.02238760783
899	1	0.02237271283
900	1	0.02236604971
901	1	0.02231913824
902	1	0.02225515141
903	1	0.02221174429
904	1	0.02215338513
905	1	0.02210454615
906	1	0.02202611818
907	1	0.02201002916
908	1	0.02195586421
909	1	0.02190590956
910	1	0.02184703367
911	1	0.02175175474
912	1	0.02174765087
913	1	0.02171785473
914	1	0.02169106281
915	1	0.02166328075
916	1	0.02161406243
917	1	0.02153818399
918	1	0.02152805651
919	1	0.02146980322
920	1	0.02142516795
921	1	0.02138807169
922	1	0.0213642339
923	1	0.02135482818
924	1	0.02131239218
925	1	0.02128279853
926	1	0.02127558463
927	1	0.02112409583
928	1	0.02107667208
929	1	0.02102938925
930	1	0.02100401996
931	1	0.02098424956
932	1	0.02094645151
933	1	0.02093272346
934	1	0.02091651762
935	1	0.02090275291
936	1	0.02088507095
937	1	0.02086191005
938	1	0.02083693738
939	1	0.02076791789
940	1	0.02075261187
941	1	0.0207398308
942	1	0.02069371132
943	1	0.02067550296
944	1	0.02063030224
945	1	0.02061519006
946	1	0.0205791626
947	1	0.02052446838
948	1	0.02046202167
949	1	0.02039778362
950	1	0.02035303914
951	1	0.02029919638
952	1	0.02028028881
953	1	0.02023467115
954	1	0.02023090673
955	1	0.02021713854
956	1	0.02016911487
957	1	0.02010971976
958	1	0.02010526094
959	1	0.02003902716
960	1	0.01995158783
961	1	0.01989100853
962	1	0.0198515268
963	1	0.01981663729
964	1	0.01978397186
965	1	0.01974747634
966	1	0.01972934575
967	1	0.01971571769
968	1	0.01967827455
969	1	0.01964831623
970	1	0.01959085064
971	1	0.01954652355
972	1	0.01954053544
973	1	0.01953629007
974	1	0.01949062264
975	1	0.01946516011
976	1	0.01943344608
977	1	0.01939203293
978	1	0.01937099113
979	1	0.01933499793
980	1	0.01930071531
981	1	0.01928995315
982	1	0.01923790082
983	1	0.01918777531
984	1	0.01916899396
985	1	0.01912814311
986	1	0.01908955646
987	1	0.01905440416
988	1	0.019009269
989	1	0.01898200773
990	1	0.01897028438
991	1	0.01895648451
992	1	0.01892714898
993	1	0.01890963196
994	1	0.01888904313
995	1	0.0188816129
996	1	0.01887132005
997	1	0.01883241176
998	1	0.01881416539
999	1	0.0188078671
