iter	Passed	Remaining
0	4	4450
1	7	3730
2	13	4576
3	17	4292
4	22	4437
5	29	4818
6	36	5233
7	41	5147
8	46	5081
9	50	5037
10	57	5144
11	58	4843
12	64	4899
13	69	4926
14	77	5073
15	83	5141
16	98	5713
17	104	5725
18	111	5769
19	115	5649
20	119	5556
21	124	5543
22	130	5556
23	135	5527
24	137	5377
25	150	5653
26	157	5673
27	167	5808
28	175	5860
29	180	5823
30	185	5807
31	192	5818
32	196	5765
33	201	5738
34	208	5742
35	214	5744
36	219	5722
37	226	5732
38	231	5713
39	236	5672
40	242	5669
41	248	5670
42	253	5636
43	258	5614
44	263	5598
45	268	5570
46	275	5587
47	280	5566
48	283	5511
49	288	5487
50	294	5478
51	299	5464
52	302	5411
53	308	5402
54	311	5359
55	316	5332
56	322	5336
57	326	5310
58	333	5312
59	337	5287
60	339	5222
61	343	5201
62	349	5199
63	353	5171
64	359	5168
65	363	5147
66	368	5130
67	372	5103
68	375	5065
69	379	5043
70	383	5020
71	388	5001
72	390	4960
73	393	4929
74	398	4918
75	403	4910
76	408	4894
77	414	4894
78	417	4872
79	421	4846
80	428	4856
81	434	4862
82	438	4848
83	444	4843
84	449	4838
85	453	4819
86	458	4811
87	463	4805
88	468	4797
89	473	4782
90	477	4770
91	482	4762
92	488	4764
93	494	4763
94	500	4771
95	506	4770
96	512	4771
97	518	4776
98	524	4772
99	529	4764
100	534	4757
101	540	4755
102	544	4745
103	551	4754
104	557	4753
105	562	4745
106	566	4726
107	571	4718
108	577	4717
109	581	4705
110	586	4700
111	592	4695
112	597	4688
113	602	4685
114	607	4676
115	612	4670
116	616	4651
117	621	4644
118	625	4630
119	630	4625
120	632	4596
121	641	4614
122	649	4633
123	656	4637
124	664	4652
125	671	4660
126	679	4670
127	686	4674
128	693	4682
129	699	4682
130	705	4679
131	710	4669
132	714	4660
133	720	4654
134	726	4653
135	730	4641
136	734	4626
137	738	4615
138	744	4612
139	749	4603
140	755	4603
141	760	4593
142	764	4581
143	771	4584
144	776	4579
145	782	4574
146	788	4576
147	795	4579
148	801	4577
149	807	4578
150	813	4571
151	818	4569
152	823	4560
153	829	4555
154	832	4535
155	837	4529
156	842	4522
157	846	4512
158	851	4504
159	855	4489
160	860	4483
161	865	4476
162	871	4476
163	877	4471
164	883	4471
165	889	4470
166	893	4457
167	900	4461
168	905	4454
169	910	4444
170	915	4440
171	921	4434
172	927	4432
173	931	4420
174	936	4413
175	942	4414
176	947	4404
177	952	4399
178	958	4395
179	964	4392
180	970	4390
181	975	4385
182	980	4379
183	985	4370
184	990	4364
185	995	4355
186	999	4345
187	1003	4335
188	1011	4339
189	1016	4332
190	1023	4335
191	1029	4333
192	1034	4324
193	1040	4322
194	1046	4319
195	1051	4314
196	1057	4311
197	1061	4301
198	1067	4296
199	1073	4293
200	1078	4285
201	1082	4274
202	1087	4270
203	1094	4270
204	1100	4269
205	1105	4259
206	1111	4256
207	1117	4256
208	1123	4251
209	1127	4240
210	1132	4233
211	1137	4229
212	1142	4220
213	1146	4212
214	1153	4209
215	1156	4199
216	1164	4200
217	1167	4187
218	1171	4179
219	1178	4176
220	1182	4166
221	1187	4160
222	1193	4159
223	1198	4152
224	1203	4146
225	1207	4136
226	1212	4127
227	1217	4123
228	1222	4115
229	1227	4109
230	1232	4101
231	1235	4091
232	1240	4083
233	1246	4079
234	1253	4081
235	1260	4081
236	1267	4080
237	1279	4095
238	1286	4095
239	1296	4105
240	1306	4114
241	1313	4113
242	1325	4127
243	1335	4138
244	1343	4138
245	1348	4134
246	1354	4128
247	1362	4129
248	1370	4133
249	1376	4129
250	1382	4124
251	1389	4124
252	1395	4120
253	1404	4123
254	1411	4124
255	1417	4118
256	1423	4116
257	1430	4114
258	1439	4117
259	1445	4114
260	1451	4109
261	1457	4105
262	1464	4103
263	1470	4100
264	1523	4225
265	1535	4236
266	1544	4239
267	1550	4235
268	1558	4236
269	1567	4237
270	1580	4251
271	1588	4252
272	1591	4238
273	1592	4220
274	1600	4219
275	1606	4214
276	1614	4213
277	1633	4241
278	1638	4233
279	1643	4226
280	1649	4220
281	1655	4214
282	1662	4211
283	1666	4202
284	1673	4198
285	1680	4196
286	1684	4185
287	1690	4179
288	1696	4173
289	1701	4165
290	1707	4159
291	1711	4150
292	1715	4139
293	1721	4135
294	1728	4130
295	1737	4132
296	1746	4133
297	1752	4129
298	1758	4122
299	1764	4117
300	1770	4112
301	1775	4104
302	1782	4099
303	1786	4090
304	1793	4085
305	1798	4078
306	1804	4074
307	1809	4066
308	1815	4060
309	1819	4048
310	1822	4036
311	1825	4026
312	1828	4014
313	1832	4003
314	1838	3997
315	1842	3988
316	1846	3979
317	1851	3971
318	1856	3964
319	1863	3960
320	1872	3960
321	1878	3955
322	1882	3946
323	1885	3933
324	1900	3948
325	1910	3950
326	1921	3954
327	1944	3983
328	1952	3981
329	1959	3979
330	1965	3972
331	1971	3966
332	1974	3955
333	1979	3947
334	1984	3938
335	1990	3933
336	1994	3924
337	1998	3914
338	2004	3907
339	2009	3900
340	2012	3889
341	2016	3880
342	2018	3865
343	2045	3900
344	2074	3938
345	2106	3982
346	2109	3969
347	2115	3962
348	2119	3954
349	2123	3943
350	2129	3938
351	2138	3936
352	2141	3925
353	2144	3914
354	2148	3903
355	2152	3894
356	2155	3882
357	2163	3879
358	2173	3880
359	2186	3886
360	2195	3885
361	2202	3881
362	2208	3876
363	2214	3870
364	2220	3862
365	2225	3854
366	2229	3845
367	2236	3841
368	2242	3835
369	2248	3827
370	2252	3819
371	2260	3815
372	2265	3808
373	2271	3801
374	2275	3792
375	2280	3784
376	2282	3772
377	2296	3779
378	2302	3772
379	2307	3764
380	2314	3760
381	2319	3752
382	2323	3742
383	2329	3736
384	2334	3729
385	2341	3724
386	2345	3715
387	2351	3708
388	2357	3703
389	2363	3697
390	2367	3687
391	2373	3681
392	2380	3677
393	2396	3686
394	2408	3688
395	2418	3688
396	2427	3687
397	2437	3686
398	2445	3683
399	2457	3686
400	2482	3708
401	2488	3701
402	2501	3705
403	2505	3695
404	2509	3686
405	2514	3678
406	2526	3681
407	2601	3775
408	2607	3768
409	2612	3759
410	2617	3750
411	2634	3759
412	2635	3746
413	2637	3733
414	2638	3719
415	2639	3706
416	2641	3692
417	2642	3679
418	2700	3744
419	2706	3737
420	2711	3729
421	2717	3721
422	2723	3715
423	2726	3704
424	2731	3695
425	2737	3688
426	2743	3681
427	2750	3675
428	2757	3669
429	2763	3663
430	2770	3657
431	2777	3651
432	2783	3644
433	2790	3638
434	2796	3632
435	2803	3626
436	2811	3622
437	2817	3615
438	2824	3608
439	2831	3604
440	2839	3598
441	2845	3592
442	2853	3587
443	2859	3580
444	2866	3575
445	2874	3570
446	2880	3562
447	2887	3557
448	2892	3549
449	2899	3543
450	2906	3538
451	2916	3535
452	2921	3527
453	2927	3520
454	2936	3517
455	2942	3509
456	2948	3503
457	2957	3499
458	2964	3494
459	2970	3487
460	2978	3482
461	2985	3476
462	2993	3471
463	3001	3467
464	3008	3461
465	3017	3457
466	3026	3454
467	3035	3450
468	3041	3443
469	3048	3437
470	3056	3432
471	3062	3425
472	3071	3421
473	3077	3414
474	3082	3406
475	3089	3400
476	3095	3394
477	3101	3387
478	3108	3380
479	3116	3375
480	3123	3370
481	3132	3366
482	3139	3360
483	3145	3353
484	3154	3349
485	3161	3343
486	3171	3340
487	3179	3335
488	3186	3329
489	3194	3324
490	3201	3318
491	3208	3312
492	3217	3308
493	3226	3304
494	3233	3298
495	3242	3294
496	3249	3288
497	3254	3280
498	3261	3274
499	3268	3268
500	3276	3263
501	3284	3258
502	3291	3252
503	3301	3248
504	3308	3243
505	3316	3237
506	3321	3230
507	3328	3223
508	3334	3216
509	3339	3208
510	3346	3202
511	3352	3195
512	3357	3187
513	3363	3180
514	3371	3175
515	3380	3170
516	3390	3167
517	3399	3162
518	3404	3155
519	3410	3147
520	3414	3138
521	3418	3130
522	3422	3121
523	3429	3115
524	3435	3108
525	3440	3100
526	3445	3092
527	3451	3085
528	3456	3077
529	3461	3069
530	3465	3060
531	3472	3054
532	3479	3048
533	3485	3041
534	3491	3034
535	3497	3027
536	3503	3020
537	3510	3014
538	3518	3008
539	3524	3002
540	3529	2994
541	3534	2986
542	3540	2980
543	3546	2972
544	3552	2965
545	3559	2959
546	3565	2953
547	3571	2946
548	3579	2940
549	3584	2933
550	3590	2926
551	3597	2919
552	3600	2910
553	3606	2903
554	3611	2896
555	3617	2889
556	3621	2880
557	3626	2872
558	3630	2863
559	3633	2855
560	3640	2848
561	3647	2842
562	3653	2835
563	3658	2828
564	3666	2823
565	3673	2816
566	3679	2810
567	3685	2802
568	3692	2796
569	3698	2789
570	3704	2783
571	3712	2777
572	3720	2772
573	3726	2765
574	3732	2759
575	3739	2752
576	3744	2745
577	3749	2737
578	3757	2732
579	3763	2725
580	3769	2718
581	3776	2712
582	3784	2706
583	3792	2701
584	3797	2694
585	3804	2687
586	3811	2681
587	3817	2674
588	3824	2668
589	3832	2663
590	3839	2656
591	3847	2651
592	3853	2644
593	3858	2637
594	3864	2630
595	3869	2623
596	3876	2616
597	3882	2609
598	3887	2602
599	3892	2595
600	3898	2588
601	3904	2581
602	3909	2574
603	3915	2567
604	3920	2559
605	3925	2552
606	3931	2545
607	3936	2538
608	3944	2532
609	3951	2526
610	3957	2519
611	3965	2513
612	3970	2506
613	3976	2499
614	3982	2493
615	3987	2485
616	3994	2479
617	4002	2473
618	4008	2467
619	4015	2461
620	4022	2454
621	4029	2448
622	4034	2441
623	4042	2435
624	4048	2429
625	4054	2422
626	4059	2414
627	4066	2408
628	4072	2402
629	4081	2397
630	4089	2391
631	4097	2385
632	4105	2380
633	4111	2373
634	4117	2366
635	4124	2360
636	4130	2354
637	4138	2348
638	4145	2341
639	4152	2335
640	4159	2329
641	4166	2323
642	4174	2317
643	4179	2310
644	4184	2303
645	4194	2298
646	4206	2294
647	4213	2289
648	4220	2282
649	4226	2275
650	4234	2270
651	4242	2264
652	4251	2258
653	4258	2252
654	4266	2247
655	4273	2240
656	4279	2233
657	4286	2227
658	4293	2221
659	4301	2215
660	4308	2209
661	4314	2202
662	4321	2196
663	4327	2189
664	4333	2183
665	4340	2176
666	4346	2170
667	4354	2164
668	4360	2157
669	4367	2151
670	4376	2145
671	4382	2139
672	4389	2132
673	4397	2126
674	4402	2119
675	4408	2112
676	4413	2105
677	4418	2098
678	4423	2091
679	4428	2083
680	4434	2077
681	4441	2070
682	4448	2064
683	4454	2058
684	4461	2051
685	4466	2044
686	4472	2037
687	4479	2031
688	4484	2024
689	4490	2017
690	4498	2011
691	4517	2010
692	4528	2006
693	4532	1998
694	4538	1991
695	4545	1985
696	4550	1978
697	4555	1971
698	4562	1964
699	4569	1958
700	4574	1951
701	4581	1944
702	4588	1938
703	4595	1932
704	4600	1924
705	4606	1918
706	4612	1911
707	4618	1904
708	4623	1897
709	4629	1890
710	4635	1884
711	4642	1877
712	4648	1871
713	4653	1863
714	4660	1857
715	4667	1851
716	4673	1844
717	4680	1838
718	4685	1831
719	4689	1823
720	4696	1817
721	4701	1810
722	4706	1803
723	4712	1796
724	4717	1789
725	4723	1782
726	4729	1776
727	4735	1769
728	4740	1762
729	4747	1755
730	4753	1749
731	4759	1742
732	4764	1735
733	4769	1728
734	4776	1721
735	4782	1715
736	4789	1709
737	4795	1702
738	4800	1695
739	4807	1689
740	4814	1682
741	4820	1676
742	4827	1669
743	4832	1662
744	4839	1656
745	4845	1649
746	4849	1642
747	4850	1634
748	4852	1626
749	4855	1618
750	4859	1611
751	4872	1606
752	4880	1601
753	4888	1595
754	4895	1588
755	4900	1581
756	4907	1575
757	4913	1568
758	4923	1563
759	4929	1556
760	4935	1550
761	4940	1543
762	4946	1536
763	4953	1530
764	4959	1523
765	4966	1517
766	4973	1510
767	4979	1504
768	4984	1497
769	4991	1490
770	4996	1483
771	5003	1477
772	5007	1470
773	5014	1464
774	5019	1457
775	5026	1450
776	5032	1444
777	5038	1437
778	5045	1431
779	5050	1424
780	5057	1418
781	5063	1411
782	5070	1405
783	5076	1398
784	5081	1391
785	5086	1384
786	5090	1377
787	5095	1370
788	5100	1363
789	5106	1357
790	5112	1350
791	5116	1343
792	5119	1336
793	5123	1329
794	5128	1322
795	5130	1314
796	5138	1308
797	5144	1302
798	5151	1295
799	5156	1289
800	5163	1282
801	5171	1276
802	5177	1270
803	5183	1263
804	5187	1256
805	5193	1250
806	5200	1243
807	5206	1237
808	5211	1230
809	5217	1223
810	5225	1217
811	5233	1211
812	5240	1205
813	5249	1199
814	5255	1192
815	5260	1186
816	5265	1179
817	5272	1173
818	5278	1166
819	5284	1159
820	5290	1153
821	5295	1146
822	5302	1140
823	5308	1133
824	5314	1127
825	5318	1120
826	5324	1113
827	5329	1107
828	5336	1100
829	5342	1094
830	5347	1087
831	5354	1081
832	5360	1074
833	5365	1067
834	5370	1061
835	5376	1054
836	5381	1047
837	5387	1041
838	5391	1034
839	5397	1028
840	5403	1021
841	5408	1014
842	5414	1008
843	5420	1001
844	5427	995
845	5430	988
846	5446	983
847	5452	977
848	5460	971
849	5466	964
850	5473	958
851	5481	952
852	5486	945
853	5494	939
854	5501	933
855	5509	926
856	5516	920
857	5524	914
858	5531	908
859	5539	901
860	5547	895
861	5553	889
862	5559	882
863	5567	876
864	5575	870
865	5583	863
866	5591	857
867	5600	851
868	5608	845
869	5616	839
870	5624	833
871	5633	826
872	5640	820
873	5649	814
874	5657	808
875	5664	801
876	5669	795
877	5679	789
878	5686	782
879	5694	776
880	5703	770
881	5709	763
882	5716	757
883	5722	750
884	5730	744
885	5739	738
886	5746	732
887	5754	725
888	5761	719
889	5769	713
890	5774	706
891	5780	699
892	5788	693
893	5796	687
894	5804	680
895	5811	674
896	5817	668
897	5823	661
898	5828	654
899	5833	648
900	5839	641
901	5845	635
902	5849	628
903	5855	621
904	5861	615
905	5868	608
906	5874	602
907	5881	595
908	5888	589
909	5895	583
910	5902	576
911	5905	569
912	5914	563
913	5919	556
914	5924	550
915	5930	543
916	5936	537
917	5943	530
918	5948	524
919	5956	517
920	5960	511
921	5966	504
922	5971	498
923	5978	491
924	5984	485
925	5991	478
926	5998	472
927	6005	465
928	6010	459
929	6016	452
930	6024	446
931	6030	439
932	6035	433
933	6042	426
934	6050	420
935	6058	414
936	6065	407
937	6071	401
938	6077	394
939	6085	388
940	6093	382
941	6098	375
942	6102	368
943	6108	362
944	6114	355
945	6120	349
946	6127	342
947	6132	336
948	6139	329
949	6146	323
950	6152	317
951	6159	310
952	6166	304
953	6172	297
