iter	Passed	Remaining
417	2575	3585
418	2580	3578
419	2585	3571
420	2591	3564
421	2598	3558
422	2604	3552
423	2609	3544
424	2613	3536
425	2618	3527
426	2623	3521
427	2628	3513
428	2633	3505
429	2637	3496
430	2641	3487
431	2646	3479
432	2653	3474
433	2659	3468
434	2665	3461
435	2670	3454
436	2676	3447
437	2681	3440
438	2688	3435
439	2693	3427
440	2698	3420
441	2704	3414
442	2712	3410
443	2719	3405
444	2726	3400
445	2732	3394
446	2735	3384
447	2741	3378
448	2746	3370
449	2750	3362
450	2757	3356
451	2761	3348
452	2767	3341
453	2771	3332
454	2776	3325
455	2780	3316
456	2784	3308
457	2789	3300
458	2793	3292
459	2798	3285
460	2803	3278
461	2810	3272
462	2815	3265
463	2820	3258
464	2825	3251
465	2830	3243
466	2835	3236
467	2840	3229
468	2846	3222
469	2851	3214
470	2855	3207
471	2860	3199
472	2865	3192
473	2871	3186
474	2877	3180
475	2884	3175
476	2891	3170
477	2897	3164
478	2904	3159
479	2911	3153
480	2917	3148
481	2922	3140
482	2927	3133
483	2931	3125
484	2937	3119
485	2943	3112
486	2948	3106
487	2954	3099
488	2959	3093
489	2965	3086
490	2970	3078
491	2974	3071
492	2979	3063
493	2985	3057
494	2992	3052
495	2999	3047
496	3005	3041
497	3010	3034
498	3017	3029
499	3023	3023
500	3027	3015
501	3032	3008
502	3038	3002
503	3044	2995
504	3048	2988
505	3054	2981
506	3058	2974
507	3063	2967
508	3067	2959
509	3072	2952
510	3077	2944
511	3081	2937
512	3084	2928
513	3090	2921
514	3095	2915
515	3099	2906
516	3104	2900
517	3109	2893
518	3113	2885
519	3119	2879
520	3124	2873
521	3129	2865
522	3134	2858
523	3139	2851
524	3145	2845
525	3152	2841
526	3160	2836
527	3165	2829
528	3170	2822
529	3177	2817
530	3183	2812
531	3189	2805
532	3194	2798
533	3200	2792
534	3206	2786
535	3212	2781
536	3218	2774
537	3221	2766
538	3227	2760
539	3232	2753
540	3238	2747
541	3243	2740
542	3248	2734
543	3254	2728
544	3260	2722
545	3266	2716
546	3273	2710
547	3278	2704
548	3285	2698
549	3290	2691
550	3295	2685
551	3299	2678
552	3304	2670
553	3310	2664
554	3315	2658
555	3320	2651
556	3326	2645
557	3331	2638
558	3335	2631
559	3341	2625
560	3346	2618
561	3349	2610
562	3354	2603
563	3359	2597
564	3366	2591
565	3370	2584
566	3375	2577
567	3380	2570
568	3386	2565
569	3391	2558
570	3396	2552
571	3401	2545
572	3406	2538
573	3411	2531
574	3414	2524
575	3421	2518
576	3425	2511
577	3431	2505
578	3437	2499
579	3443	2493
580	3449	2487
581	3453	2480
582	3458	2473
583	3463	2466
584	3467	2460
585	3471	2452
586	3477	2446
587	3481	2439
588	3485	2432
589	3490	2425
590	3496	2419
591	3502	2413
592	3507	2407
593	3511	2400
594	3516	2393
595	3521	2387
596	3527	2380
597	3533	2375
598	3539	2369
599	3545	2363
600	3551	2357
601	3557	2351
602	3561	2344
603	3567	2339
604	3572	2332
605	3576	2325
606	3580	2318
607	3584	2311
608	3590	2304
609	3596	2299
610	3601	2293
611	3606	2286
612	3612	2280
613	3617	2274
614	3622	2267
615	3628	2261
616	3634	2256
617	3639	2249
618	3644	2243
619	3649	2236
620	3655	2230
621	3662	2225
622	3667	2219
623	3674	2213
624	3680	2208
625	3686	2202
626	3692	2196
627	3698	2191
628	3704	2184
629	3711	2179
630	3716	2173
631	3723	2168
632	3730	2162
633	3738	2158
634	3744	2152
635	3752	2147
636	3759	2142
637	3765	2136
638	3770	2130
639	3777	2124
640	3784	2119
641	3790	2113
642	3795	2107
643	3799	2100
644	3803	2093
645	3807	2086
646	3812	2079
647	3817	2073
648	3822	2067
649	3828	2061
650	3832	2054
651	3837	2048
652	3843	2042
653	3849	2036
654	3854	2030
655	3858	2023
656	3863	2017
657	3868	2010
658	3873	2004
659	3876	1997
660	3881	1990
661	3887	1984
662	3894	1979
663	3899	1973
664	3904	1966
665	3910	1961
666	3916	1955
667	3921	1948
668	3926	1942
669	3933	1937
670	3940	1932
671	3945	1925
672	3951	1920
673	3954	1912
674	3961	1907
675	3968	1901
676	3975	1896
677	3983	1891
678	3989	1886
679	3994	1879
680	4001	1874
681	4008	1868
682	4016	1864
683	4023	1858
684	4029	1853
685	4038	1848
