iter	Accuracy	Logloss
326	1	0.09500368256
327	1	0.09444088453
328	1	0.09353741852
329	1	0.09308243513
330	1	0.09262039104
331	1	0.09258072869
332	1	0.09207023681
333	1	0.09162799784
334	1	0.09161054607
335	1	0.09120768616
336	1	0.09089374478
337	1	0.09014595893
338	1	0.08944741602
339	1	0.08928166075
340	1	0.08877166042
341	1	0.08836811117
342	1	0.08786149086
343	1	0.08765840267
344	1	0.08740384738
345	1	0.08704531283
346	1	0.08678839738
347	1	0.08639624066
348	1	0.08627133897
349	1	0.08601190585
350	1	0.08566156765
351	1	0.08536981064
352	1	0.08470588689
353	1	0.08452063018
354	1	0.08414121215
355	1	0.08399117947
356	1	0.08368729168
357	1	0.0832474456
358	1	0.08292512657
359	1	0.08252152443
360	1	0.08226470137
361	1	0.08163077142
362	1	0.08098631753
363	1	0.08081538704
364	1	0.08043085227
365	1	0.08027424202
366	1	0.0797120592
367	1	0.07933862414
368	1	0.07894306596
369	1	0.07871062019
370	1	0.07806555469
371	1	0.07784976037
372	1	0.07745475361
373	1	0.07693917012
374	1	0.0766766166
375	1	0.07626170336
376	1	0.07616426536
377	1	0.07585151165
378	1	0.0755993079
379	1	0.07528829716
380	1	0.0750337515
381	1	0.07446752507
382	1	0.0742305555
383	1	0.0740075446
384	1	0.07388940567
385	1	0.07363306412
386	1	0.07332638604
387	1	0.07305159589
388	1	0.07252005764
389	1	0.07225285926
390	1	0.07211126922
391	1	0.07200931047
392	1	0.07158085296
393	1	0.07135887168
394	1	0.07113079824
395	1	0.07083070509
396	1	0.07055952902
397	1	0.070428515
398	1	0.07035250709
399	1	0.07025808442
400	1	0.06994622348
401	1	0.06986916507
402	1	0.06965354888
403	1	0.06941882043
404	1	0.06906470599
405	1	0.06888495816
406	1	0.0685164716
407	1	0.06836537909
408	1	0.06825739607
409	1	0.06801035786
410	1	0.06781467505
411	1	0.06747090143
412	1	0.06725866933
413	1	0.06703292148
414	1	0.06681619114
415	1	0.06667002539
416	1	0.06649520945
417	1	0.06642426602
418	1	0.06621985288
419	1	0.06609955688
420	1	0.06572872328
421	1	0.06541872698
422	1	0.06498021691
423	1	0.06482668723
424	1	0.06461298511
425	1	0.06428611144
426	1	0.06423769474
427	1	0.06402299804
428	1	0.06379051337
429	1	0.06370904338
430	1	0.06331889639
431	1	0.06318572248
432	1	0.06282199443
433	1	0.06254574727
434	1	0.06217693084
435	1	0.06210907456
436	1	0.06182393287
437	1	0.06164307943
438	1	0.06134338233
439	1	0.06099597053
440	1	0.06091921497
441	1	0.06070740584
442	1	0.06062772457
443	1	0.06050461013
444	1	0.06036638613
445	1	0.0603006088
446	1	0.06022434075
447	1	0.05962280944
448	1	0.05927444388
449	1	0.05906719896
450	1	0.05900916812
451	1	0.05891703272
452	1	0.05873540026
453	1	0.05865576356
454	1	0.05857557606
455	1	0.05848968668
456	1	0.0582288012
457	1	0.05820842087
458	1	0.05792605759
459	1	0.05772256354
460	1	0.05756676945
461	1	0.0573793265
462	1	0.05711102333
463	1	0.05688316856
464	1	0.05682020043
465	1	0.05678498942
466	1	0.05676654942
467	1	0.0565611167
468	1	0.05630673785
469	1	0.05620082618
470	1	0.05614636253
471	1	0.0559532994
472	1	0.05562750394
473	1	0.05546353827
474	1	0.05515230897
475	1	0.05507016065
476	1	0.05488701667
477	1	0.05449668778
478	1	0.05436494309
479	1	0.05431169422
480	1	0.05405974629
481	1	0.05354392805
482	1	0.05318055479
483	1	0.0530141362
484	1	0.05299797398
485	1	0.05282150757
486	1	0.05260724819
487	1	0.05240446582
488	1	0.05230490542
489	1	0.05223140915
490	1	0.052218943
491	1	0.05213605099
492	1	0.05182216536
493	1	0.05177063579
494	1	0.051606813
495	1	0.05153545914
496	1	0.05144232927
497	1	0.05133011463
498	1	0.05124275526
499	1	0.05102628936
500	1	0.05096355912
501	1	0.05075371019
502	1	0.05066556306
503	1	0.05057995426
504	1	0.05038405526
505	1	0.05030846054
506	1	0.05023070534
507	1	0.05015197561
508	1	0.05006774619
509	1	0.04999511364
510	1	0.04994802493
511	1	0.04959663948
512	1	0.04945714534
513	1	0.04931225067
514	1	0.04915658681
515	1	0.04865320672
516	1	0.04842258931
517	1	0.04834776356
518	1	0.04830298957
519	1	0.04815878016
520	1	0.04808879596
521	1	0.04796879707
522	1	0.04777124241
523	1	0.04770434554
524	1	0.04762863391
525	1	0.04742441813
526	1	0.04724139654
527	1	0.0469267337
528	1	0.04679366289
529	1	0.04664181739
530	1	0.04653978229
531	1	0.04646445344
532	1	0.04634246958
533	1	0.04618067019
534	1	0.04591004904
535	1	0.04576898873
536	1	0.04567731469
537	1	0.04562154379
538	1	0.04548385343
539	1	0.04525900292
540	1	0.04512570457
541	1	0.04502754146
542	1	0.04493119042
543	1	0.04487705694
544	1	0.04476922712
545	1	0.04475308428
546	1	0.0447054486
547	1	0.04445131151
548	1	0.04430949346
549	1	0.04418966271
550	1	0.04407857804
551	1	0.04400289491
552	1	0.04398384198
553	1	0.04395100717
554	1	0.04384421475
555	1	0.04369043672
556	1	0.04354495937
557	1	0.04325835354
558	1	0.04313913409
559	1	0.04302518977
560	1	0.04280863619
561	1	0.04277166726
562	1	0.04266947962
563	1	0.04263848602
564	1	0.04260061006
565	1	0.04245080232
566	1	0.04218233357
567	1	0.04213886217
568	1	0.04200453768
569	1	0.04186273936
570	1	0.04177388079
571	1	0.04159269169
572	1	0.0415053774
573	1	0.04133041155
574	1	0.04115123415
575	1	0.04102631351
576	1	0.04101962347
577	1	0.04097026904
578	1	0.04073365999
579	1	0.04052881619
580	1	0.04046761567
581	1	0.04043176983
582	1	0.0403930661
583	1	0.04022296672
584	1	0.04015150646
585	1	0.04007950499
586	1	0.03993406718
587	1	0.03980777381
588	1	0.03975201083
589	1	0.03959730297
590	1	0.03957762626
591	1	0.03951512931
592	1	0.039431386
593	1	0.03934722793
594	1	0.03925507581
595	1	0.03917702743
596	1	0.03915071506
597	1	0.03910025493
598	1	0.03903768224
599	1	0.03896063287
600	1	0.03884834704
601	1	0.03870636937
602	1	0.03862930706
603	1	0.03850113426
604	1	0.03836183232
605	1	0.03825233379
606	1	0.03809442797
607	1	0.038009529
608	1	0.03798844494
609	1	0.03795813794
610	1	0.03782707337
611	1	0.03775338157
612	1	0.03761522495
613	1	0.03756485091
614	1	0.03748909932
615	1	0.0372129941
616	1	0.03718860656
617	1	0.03700112036
618	1	0.03678343195
619	1	0.03669209255
620	1	0.03667953941
621	1	0.03656127711
622	1	0.03650902073
623	1	0.03645657716
624	1	0.03645552638
625	1	0.03636135159
626	1	0.03628146947
627	1	0.03627775037
628	1	0.03626408468
629	1	0.03625904897
630	1	0.03621273393
631	1	0.03593040853
632	1	0.03588168735
633	1	0.03587743624
634	1	0.03572129798
635	1	0.03556622309
636	1	0.03534209825
637	1	0.03518597279
638	1	0.03517004674
639	1	0.03507163569
640	1	0.03481430737
641	1	0.0347491962
642	1	0.03459819597
643	1	0.03438467664
644	1	0.03436478646
645	1	0.03431282617
646	1	0.03412630987
647	1	0.03409340148
648	1	0.03391887955
649	1	0.03383394608
650	1	0.0338048274
651	1	0.03375419007
652	1	0.03370457628
653	1	0.03363405536
654	1	0.03357169171
655	1	0.03350068427
656	1	0.03346771631
657	1	0.03334668058
658	1	0.03326018724
659	1	0.03308265551
660	1	0.03292906496
661	1	0.03289338983
662	1	0.03282979384
663	1	0.03277815108
664	1	0.03277620776
665	1	0.03259048841
666	1	0.03244366595
667	1	0.03233120986
668	1	0.03227259917
669	1	0.03218069234
670	1	0.0320742997
671	1	0.03206882272
672	1	0.03197884273
673	1	0.03175538777
674	1	0.03171294287
675	1	0.03161537612
676	1	0.03150617205
677	1	0.03140388316
678	1	0.03136994025
679	1	0.03134432088
680	1	0.03129324572
681	1	0.03118063193
682	1	0.03106550893
683	1	0.03101521898
684	1	0.03096990948
685	1	0.03096591228
686	1	0.03095858323
687	1	0.03090147738
688	1	0.03088357754
689	1	0.03063228397
690	1	0.0305472856
691	1	0.03049681539
692	1	0.03048758527
693	1	0.03048119955
694	1	0.03043842654
695	1	0.0303875394
696	1	0.03038147332
697	1	0.03035644483
698	1	0.03034481589
699	1	0.03025950859
700	1	0.03016565899
701	1	0.03011626008
702	1	0.03005581147
703	1	0.03001536931
704	1	0.02981114624
705	1	0.02977471577
706	1	0.02972055771
707	1	0.02968019592
708	1	0.02962099285
709	1	0.029608693
710	1	0.02957465654
711	1	0.02949605275
712	1	0.02943419662
713	1	0.02931331724
714	1	0.02929442816
715	1	0.02924650224
716	1	0.02915393799
717	1	0.02911188236
718	1	0.02909876175
719	1	0.02903442046
720	1	0.02895439338
721	1	0.02891490925
722	1	0.02886125546
723	1	0.02882635902
724	1	0.02878146283
725	1	0.02870508241
726	1	0.02870076018
727	1	0.02867763818
728	1	0.02865162848
729	1	0.02861658251
730	1	0.02857598428
731	1	0.02846561736
732	1	0.02842201956
733	1	0.0284150614
734	1	0.0283317732
735	1	0.02832852452
736	1	0.028288008
737	1	0.02827550618
738	1	0.02823947853
739	1	0.02815720751
740	1	0.02812230301
741	1	0.0280073528
742	1	0.02798279567
743	1	0.02796765606
744	1	0.0279547383
745	1	0.02795456178
746	1	0.02790663016
747	1	0.02786680007
748	1	0.0278378289
749	1	0.02770651286
750	1	0.02768350993
751	1	0.02752984103
752	1	0.02746955165
753	1	0.02746144275
754	1	0.02745316596
755	1	0.02740572034
756	1	0.02735249558
757	1	0.02725401818
758	1	0.02720007161
759	1	0.02714952427
760	1	0.02713033338
761	1	0.0271242922
762	1	0.02708618076
763	1	0.02700424454
764	1	0.02698744223
765	1	0.02682274817
766	1	0.02672890616
767	1	0.02669006627
768	1	0.02663954173
769	1	0.02655695771
770	1	0.02652801004
771	1	0.02647656393
772	1	0.02647092631
773	1	0.02643895581
774	1	0.02638948583
775	1	0.02633011467
776	1	0.02630490502
777	1	0.02621531845
778	1	0.02615715599
779	1	0.02603568634
780	1	0.02597424667
781	1	0.02596517431
782	1	0.02590922292
783	1	0.02581782416
784	1	0.02578230431
785	1	0.02570427271
786	1	0.0256857957
787	1	0.02554182006
788	1	0.0254565198
789	1	0.02534845501
790	1	0.0253199926
791	1	0.02525791826
792	1	0.0251855185
793	1	0.02512936648
794	1	0.02511689416
795	1	0.02510155661
796	1	0.02506378676
797	1	0.02501868302
798	1	0.02498090553
799	1	0.0249751143
800	1	0.0249621547
801	1	0.02489163632
802	1	0.02484949784
803	1	0.02481248448
804	1	0.02477748564
805	1	0.02474964696
806	1	0.02472981756
807	1	0.02471218807
808	1	0.02466896642
809	1	0.02460065431
810	1	0.02457274914
811	1	0.02454824104
812	1	0.02453357561
813	1	0.02445176041
814	1	0.0244035928
815	1	0.0243479392
816	1	0.02432419242
817	1	0.02428171151
818	1	0.02424336
819	1	0.02422412882
820	1	0.02419887428
821	1	0.0240215935
822	1	0.02401216201
823	1	0.02398586863
824	1	0.02395287379
825	1	0.02387271765
826	1	0.02384704774
827	1	0.02383147673
828	1	0.02381196157
829	1	0.02374959683
830	1	0.02371345702
831	1	0.02363808214
832	1	0.02362347931
833	1	0.02358662491
834	1	0.02355892646
835	1	0.02355513612
836	1	0.02347054231
837	1	0.02346801969
838	1	0.02340062652
839	1	0.0233511527
840	1	0.02333243092
841	1	0.02328614702
842	1	0.02325010143
843	1	0.02321556387
844	1	0.02320419554
845	1	0.02319971651
846	1	0.02318359705
847	1	0.02316124486
848	1	0.02314105665
849	1	0.02310312685
850	1	0.02301055374
851	1	0.02297048535
852	1	0.02295079885
853	1	0.02288566165
854	1	0.02282696648
855	1	0.02277884574
856	1	0.02277603369
857	1	0.02276424762
858	1	0.02269176196
859	1	0.02265695529
860	1	0.02251603638
861	1	0.02243877628
862	1	0.02242359067
863	1	0.02241635087
864	1	0.02236794384
865	1	0.02230033924
866	1	0.02228420408
867	1	0.02221998015
868	1	0.02217825068
869	1	0.02216140574
870	1	0.02213229552
871	1	0.02211632423
872	1	0.02206896487
873	1	0.02201618926
874	1	0.02193975496
875	1	0.02190154312
876	1	0.02187983976
877	1	0.02186400683
878	1	0.02184338341
879	1	0.02183587804
880	1	0.02181786898
881	1	0.02180613638
882	1	0.02179749246
883	1	0.02174767753
884	1	0.02172256368
885	1	0.02170541184
886	1	0.02169918027
887	1	0.02169917707
888	1	0.02166491776
889	1	0.02162676338
890	1	0.02157585688
891	1	0.02154721752
892	1	0.02154254376
893	1	0.02153412068
894	1	0.02151636102
895	1	0.02148179715
896	1	0.02147588919
897	1	0.02143486699
898	1	0.0213952912
899	1	0.02136424384
900	1	0.02135216481
901	1	0.021330636
902	1	0.02131381572
903	1	0.02127028328
904	1	0.02123711206
905	1	0.0211851855
906	1	0.02117655323
907	1	0.02113366482
908	1	0.02109271678
909	1	0.02103250937
910	1	0.02096859795
911	1	0.02092243003
912	1	0.02092240898
913	1	0.02091209946
914	1	0.02087546862
915	1	0.02084746059
916	1	0.02080999066
917	1	0.02076052586
918	1	0.02070465936
919	1	0.02067391467
920	1	0.02063252784
921	1	0.0206177939
922	1	0.02060035681
923	1	0.02057840182
924	1	0.02056190535
925	1	0.02052767796
926	1	0.02051012108
927	1	0.02043391441
928	1	0.02040256028
929	1	0.02039578568
930	1	0.02038128945
931	1	0.02034909107
932	1	0.02030606946
933	1	0.020271559
934	1	0.02022799738
935	1	0.02016320546
936	1	0.02012164293
937	1	0.02008933543
938	1	0.02005484971
939	1	0.02002489506
940	1	0.0199859745
941	1	0.01996798708
942	1	0.01994764783
943	1	0.01990266
944	1	0.01986339349
945	1	0.01984778386
946	1	0.01981312251
947	1	0.01973810238
948	1	0.01968058675
949	1	0.01966424642
950	1	0.01962965718
951	1	0.01956980977
952	1	0.01954431296
953	1	0.01950951178
954	1	0.01944255194
955	1	0.01941814979
956	1	0.01938579301
957	1	0.01938092555
958	1	0.01934605897
959	1	0.01931292181
960	1	0.01930221962
961	1	0.01927037565
962	1	0.0192567687
963	1	0.01925226078
964	1	0.01921722115
965	1	0.0191250369
966	1	0.01908406272
967	1	0.01905978235
968	1	0.01905498495
969	1	0.01904873366
970	1	0.01902580542
971	1	0.01896154997
972	1	0.01892271512
973	1	0.01886194432
974	1	0.01883483096
975	1	0.01881242078
976	1	0.01879779132
977	1	0.01871039944
978	1	0.01868313226
979	1	0.01866213547
980	1	0.01861972347
981	1	0.01858038109
982	1	0.01853320314
983	1	0.01850481657
984	1	0.01837601754
985	1	0.01836220334
986	1	0.01832733246
987	1	0.01830748675
988	1	0.01828284242
989	1	0.0182260372
990	1	0.01818875438
991	1	0.01817544207
992	1	0.01814401054
993	1	0.01812494604
994	1	0.0180854635
995	1	0.01804386567
996	1	0.0180196661
997	1	0.01800584754
998	1	0.0179877427
999	1	0.01794815925
