iter	Accuracy	Logloss
832	1	0.02425526813
833	1	0.02421336433
834	1	0.02419360342
835	1	0.02416476518
836	1	0.02414030012
837	1	0.02408751474
838	1	0.02407175893
839	1	0.02403431177
840	1	0.02397688641
841	1	0.02395371773
842	1	0.02387264811
843	1	0.02384974943
844	1	0.02369609841
845	1	0.02367401873
846	1	0.02365640192
847	1	0.02365179309
848	1	0.02359601695
849	1	0.02356013534
850	1	0.02350235339
851	1	0.02345386475
852	1	0.02342382946
853	1	0.02338391918
854	1	0.02336849218
855	1	0.02327654076
856	1	0.02321570124
857	1	0.02316680123
858	1	0.02313377165
859	1	0.02309497883
860	1	0.0230796897
861	1	0.02306297614
862	1	0.02303665509
863	1	0.0230125278
864	1	0.02294071972
865	1	0.02291475316
866	1	0.02291474533
867	1	0.02284592674
868	1	0.0228071008
869	1	0.02271091913
870	1	0.02267519826
871	1	0.02263220195
872	1	0.02258951761
873	1	0.02258196012
874	1	0.02254286663
875	1	0.02253027612
876	1	0.02249752909
877	1	0.0223934237
878	1	0.0223528839
879	1	0.02234884343
880	1	0.02224990043
881	1	0.02223571461
882	1	0.02220117725
883	1	0.02218137603
884	1	0.02212519741
885	1	0.02211776065
886	1	0.02210673538
887	1	0.02207411484
888	1	0.0220604509
889	1	0.02203000803
890	1	0.02198718453
891	1	0.02197958175
892	1	0.02192478922
893	1	0.02190988121
894	1	0.02186176667
895	1	0.02179338146
896	1	0.02174651132
897	1	0.02170802836
898	1	0.02169645059
899	1	0.02169224929
900	1	0.02167867847
901	1	0.02163070429
902	1	0.02157275507
903	1	0.02152314408
904	1	0.02146860552
905	1	0.02146822441
906	1	0.02142703622
907	1	0.02138164683
908	1	0.02133862575
909	1	0.02132371894
910	1	0.02131080266
911	1	0.02124034616
912	1	0.02120261826
913	1	0.02118189879
914	1	0.0211074801
915	1	0.02106626323
916	1	0.02105672794
917	1	0.02104735725
918	1	0.02104070931
919	1	0.02099547708
920	1	0.02094685399
921	1	0.02088358236
922	1	0.02080205556
923	1	0.02078348669
924	1	0.02075866195
925	1	0.02071680375
926	1	0.0207046705
927	1	0.02067265376
928	1	0.02066739667
929	1	0.02064922031
930	1	0.02059740214
931	1	0.02059390022
932	1	0.0205556317
933	1	0.0205181125
934	1	0.02044284969
935	1	0.02042704867
936	1	0.0203911726
937	1	0.02037958626
938	1	0.02037447018
939	1	0.02037266054
940	1	0.02036789926
941	1	0.0203532321
942	1	0.0203131974
943	1	0.02027937645
944	1	0.02027346256
945	1	0.02025910628
946	1	0.0202460658
947	1	0.02023911771
948	1	0.02021357564
949	1	0.0202100723
950	1	0.02018659876
951	1	0.02018185153
952	1	0.02016745493
953	1	0.02014636179
954	1	0.02010200961
955	1	0.02006343872
956	1	0.02004926194
957	1	0.02003164153
958	1	0.02001327059
959	1	0.01998698434
960	1	0.01997608194
961	1	0.01994021292
962	1	0.01990359039
963	1	0.01989236686
964	1	0.01983742875
965	1	0.01982471444
966	1	0.01972169929
967	1	0.0196853396
968	1	0.0196721677
969	1	0.01966868437
970	1	0.0196653579
971	1	0.01961192609
972	1	0.01957020169
973	1	0.01952729888
974	1	0.01952199667
975	1	0.01948319891
976	1	0.01943143564
977	1	0.01942448975
978	1	0.01935178154
979	1	0.01934645846
980	1	0.0192845706
981	1	0.0192604054
982	1	0.01926036978
983	1	0.01923970494
984	1	0.01923970229
985	1	0.01922511332
986	1	0.01918668066
987	1	0.01917432499
988	1	0.01912734705
989	1	0.01908964516
990	1	0.0190801041
991	1	0.01907361661
992	1	0.01905459832
993	1	0.01904217842
994	1	0.01903327516
995	1	0.01902359303
996	1	0.01901684891
997	1	0.01899356455
998	1	0.01898346291
999	1	0.01896074188
