iter	Passed	Remaining
419	2790	3853
420	2798	3848
421	2806	3844
422	2813	3837
423	2820	3831
424	2827	3824
425	2831	3815
426	2837	3807
427	2844	3802
428	2850	3794
429	2858	3789
430	2867	3785
431	2876	3781
432	2883	3775
433	2890	3769
434	2897	3762
435	2903	3756
436	2911	3751
437	2919	3745
438	2926	3739
439	2932	3732
440	2937	3723
441	2947	3720
442	2957	3718
443	2968	3716
444	2976	3712
445	2984	3707
446	2993	3703
447	3001	3698
448	3008	3692
449	3015	3685
450	3022	3679
451	3031	3675
452	3038	3669
453	3047	3665
454	3054	3658
455	3061	3652
456	3065	3642
457	3071	3634
458	3078	3628
459	3086	3622
460	3091	3614
461	3098	3608
462	3106	3603
463	3112	3595
464	3118	3588
465	3126	3582
466	3132	3575
467	3139	3568
468	3147	3563
469	3155	3558
470	3162	3551
471	3167	3542
472	3174	3536
473	3180	3528
474	3185	3521
475	3192	3514
476	3199	3508
477	3207	3502
478	3216	3498
479	3224	3493
480	3232	3487
481	3240	3482
482	3249	3477
483	3255	3470
484	3263	3464
485	3270	3459
486	3278	3453
487	3286	3448
488	3293	3441
489	3299	3434
490	3306	3428
491	3312	3420
492	3318	3412
493	3343	3424
494	3348	3416
495	3354	3408
496	3356	3396
497	3359	3386
498	3364	3378
499	3369	3369
500	3372	3359
501	3375	3349
502	3379	3339
503	3385	3331
504	3391	3323
505	3394	3314
506	3399	3305
507	3405	3297
508	3412	3292
509	3419	3285
510	3428	3280
511	3433	3272
512	3440	3266
513	3447	3259
514	3454	3252
515	3460	3245
516	3467	3239
517	3473	3232
518	3481	3226
519	3491	3223
520	3504	3221
521	3514	3218
522	3524	3214
523	3534	3210
524	3543	3206
525	3553	3202
526	3561	3196
527	3567	3189
528	3577	3185
529	3585	3179
530	3594	3174
531	3600	3167
532	3608	3161
533	3613	3153
534	3619	3145
535	3625	3138
536	3630	3130
537	3635	3121
538	3641	3114
539	3648	3107
540	3653	3099
541	3656	3089
542	3659	3079
543	3662	3069
544	3667	3061
545	3671	3052
546	3678	3046
547	3684	3039
548	3690	3031
549	3695	3023
550	3698	3013
551	3702	3005
552	3705	2995
553	3707	2984
554	3712	2976
555	3715	2967
556	3721	2959
557	3728	2953
558	3734	2946
559	3743	2941
560	3749	2934
561	3756	2927
562	3762	2920
563	3770	2914
564	3776	2907
565	3781	2899
566	3789	2893
567	3797	2887
568	3805	2882
569	3812	2875
570	3819	2869
571	3825	2862
572	3827	2852
573	3834	2845
574	3844	2841
575	3852	2835
576	3860	2830
577	3869	2825
578	3877	2819
579	3885	2813
580	3891	2806
581	3900	2801
582	3909	2796
583	3915	2788
584	3923	2783
585	3931	2777
586	3941	2772
587	3950	2768
588	3957	2761
589	3964	2755
590	3973	2749
591	3981	2743
592	3986	2736
593	3994	2730
594	4001	2723
595	4009	2718
596	4018	2712
597	4026	2706
598	4031	2698
599	4037	2691
600	4044	2685
601	4051	2678
602	4060	2673
603	4067	2666
604	4075	2660
605	4081	2653
606	4089	2647
607	4097	2641
608	4103	2634
609	4109	2627
610	4115	2620
611	4121	2612
612	4126	2605
613	4133	2598
614	4141	2592
615	4147	2585
616	4155	2579
617	4161	2572
618	4167	2565
619	4173	2557
620	4181	2552
621	4189	2545
622	4196	2539
623	4205	2533
624	4218	2531
625	4284	2559
626	4290	2552
627	4296	2544
628	4305	2539
629	4310	2531
630	4319	2525
631	4328	2520
632	4335	2513
633	4342	2507
634	4350	2500
635	4357	2493
636	4362	2486
637	4369	2479
638	4375	2471
639	4381	2464
640	4387	2457
641	4392	2449
642	4398	2442
643	4407	2436
644	4412	2428
645	4419	2421
646	4444	2424
647	4450	2417
648	4456	2410
649	4462	2402
650	4469	2396
651	4476	2389
652	4502	2392
653	4510	2386
654	4518	2379
655	4525	2373
656	4528	2364
657	4544	2361
658	4550	2354
659	4557	2347
660	4564	2341
661	4569	2333
662	4578	2327
663	4587	2321
664	4595	2315
665	4614	2314
666	4621	2307
667	4630	2301
668	4675	2313
669	4683	2306
670	4691	2300
671	4698	2293
672	4706	2286
673	4713	2279
674	4721	2273
675	4727	2265
676	4734	2258
677	4740	2251
678	4746	2243
679	4753	2236
680	4758	2229
681	4764	2221
682	4771	2214
683	4778	2207
684	4785	2200
685	4788	2191
686	4790	2182
687	4794	2174
688	4800	2166
689	4806	2159
690	4809	2150
691	4813	2142
692	4816	2133
693	4822	2126
694	4829	2119
695	4836	2112
696	4843	2105
697	4850	2098
698	4857	2091
699	4864	2084
700	4872	2078
701	4877	2070
702	4882	2062
703	4889	2055
704	4897	2049
705	4904	2042
706	4913	2036
707	4919	2028
708	4926	2022
709	4934	2015
710	4942	2009
711	4950	2002
712	4957	1995
713	4965	1988
714	4973	1982
715	4979	1975
716	4986	1968
717	4993	1961
718	5000	1954
719	5006	1946
720	5013	1939
721	5019	1932
722	5027	1926
723	5034	1919
724	5043	1912
725	5051	1906
726	5058	1899
727	5066	1892
728	5070	1885
729	5076	1877
730	5084	1871
731	5092	1864
732	5098	1857
733	5103	1849
734	5106	1841
735	5109	1832
736	5115	1825
737	5122	1818
738	5130	1812
739	5137	1805
740	5143	1797
741	5150	1790
742	5157	1783
743	5163	1776
744	5172	1770
745	5180	1763
746	5188	1757
747	5197	1750
748	5205	1744
749	5214	1738
750	5223	1732
751	5232	1725
752	5240	1719
753	5247	1712
754	5255	1705
755	5263	1698
756	5270	1691
757	5279	1685
758	5286	1678
759	5294	1672
760	5302	1665
761	5309	1658
762	5316	1651
763	5323	1644
764	5331	1637
765	5339	1631
766	5347	1624
767	5354	1617
768	5361	1610
769	5367	1603
770	5376	1596
771	5383	1589
772	5392	1583
773	5399	1576
774	5404	1569
775	5412	1562
776	5421	1555
777	5428	1549
778	5435	1542
779	5442	1535
780	5450	1528
781	5458	1521
782	5466	1514
783	5471	1507
784	5479	1500
785	5486	1493
786	5494	1487
787	5502	1480
788	5510	1473
789	5518	1466
790	5528	1460
791	5540	1455
792	5550	1448
793	5563	1443
794	5571	1436
795	5577	1429
796	5584	1422
797	5592	1415
798	5601	1409
799	5605	1401
800	5614	1394
801	5622	1387
802	5628	1380
803	5636	1374
804	5644	1367
805	5652	1360
806	5659	1353
807	5666	1346
808	5671	1339
809	5677	1331
810	5683	1324
811	5688	1317
812	5695	1309
813	5701	1302
814	5709	1295
815	5717	1289
816	5723	1282
817	5730	1274
818	5738	1268
819	5746	1261
820	5754	1254
821	5761	1247
822	5769	1240
823	5776	1233
824	5783	1226
825	5790	1219
826	5798	1212
827	5804	1205
828	5810	1198
829	5817	1191
830	5824	1184
831	5833	1177
832	5840	1170
833	5847	1163
834	5851	1156
835	5858	1149
836	5864	1142
837	5872	1135
838	5879	1128
839	5886	1121
840	5892	1114
841	5900	1107
842	5907	1100
843	5913	1093
844	5921	1086
845	5945	1082
846	5954	1075
847	5982	1072
848	5991	1065
849	5998	1058
850	6006	1051
851	6014	1044
852	6022	1037
853	6029	1030
854	6036	1023
855	6041	1016
856	6049	1009
857	6056	1002
858	6064	995
859	6072	988
860	6080	981
861	6086	974
862	6093	967
863	6098	960
864	6106	953
865	6114	946
866	6122	939
867	6130	932
868	6137	925
869	6144	918
870	6150	910
871	6155	903
872	6162	896
873	6169	889
874	6176	882
875	6182	875
876	6186	867
877	6194	860
878	6201	853
879	6209	846
880	6215	839
881	6221	832
882	6229	825
883	6235	818
884	6241	811
885	6248	803
886	6255	796
887	6262	789
888	6270	782
889	6276	775
890	6281	768
891	6287	761
892	6295	754
893	6301	747
894	6309	740
895	6314	732
896	6319	725
897	6326	718
898	6334	711
899	6341	704
900	6348	697
901	6355	690
902	6362	683
903	6369	676
904	6404	672
905	6411	665
906	6416	657
907	6421	650
908	6425	643
909	6429	635
910	6432	628
911	6436	621
912	6440	613
913	6444	606
914	6446	598
915	6449	591
916	6453	584
917	6458	576
918	6462	569
919	6467	562
920	6474	555
921	6479	548
922	6485	541
923	6492	534
924	6500	527
925	6506	519
926	6513	512
927	6520	505
928	6527	498
929	6533	491
930	6539	484
931	6546	477
932	6553	470
933	6561	463
934	6569	456
935	6576	449
936	6582	442
937	6588	435
938	6596	428
939	6603	421
940	6609	414
941	6617	407
942	6624	400
943	6630	393
944	6638	386
945	6645	379
946	6652	372
947	6660	365
948	6667	358
949	6675	351
950	6682	344
951	6685	337
952	6691	329
953	6699	323
954	6705	315
955	6712	308
956	6718	301
957	6727	294
958	6733	287
959	6740	280
960	6745	273
961	6752	266
962	6760	259
963	6766	252
964	6773	245
965	6779	238
966	6787	231
967	6792	224
968	6799	217
969	6806	210
970	6814	203
971	6819	196
972	6824	189
973	6830	182
974	6836	175
975	6843	168
976	6850	161
977	6857	154
978	6864	147
979	6869	140
980	6875	133
981	6880	126
982	6888	119
983	6895	112
984	6902	105
985	6906	98
986	6913	91
987	6920	84
988	6928	77
989	6934	70
990	6942	63
991	6949	56
992	6957	49
993	6964	42
994	6971	35
995	6979	28
996	6985	21
997	6991	14
998	6999	7
999	7004	0
