iter	Passed	Remaining
676	5181	2472
677	5189	2464
678	5192	2454
679	5199	2446
680	5207	2439
681	5213	2431
682	5218	2422
683	5224	2413
684	5233	2406
685	5242	2399
686	5250	2392
687	5256	2383
688	5263	2375
689	5272	2368
690	5280	2361
691	5288	2353
692	5296	2346
693	5303	2338
694	5309	2330
695	5316	2322
696	5323	2314
697	5331	2306
698	5338	2298
699	5346	2291
700	5355	2284
701	5363	2276
702	5371	2269
703	5380	2262
704	5389	2255
705	5397	2247
706	5405	2240
707	5414	2233
708	5421	2225
709	5428	2217
710	5435	2209
711	5442	2201
712	5449	2193
713	5457	2185
714	5465	2178
715	5473	2171
716	5480	2163
717	5489	2155
718	5498	2148
719	5505	2141
720	5512	2133
721	5521	2125
722	5528	2118
723	5535	2110
724	5542	2102
725	5549	2094
726	5555	2086
727	5562	2078
728	5570	2070
729	5576	2062
730	5585	2055
731	5592	2047
732	5599	2039
733	5607	2032
734	5615	2024
735	5623	2017
736	5630	2009
737	5637	2001
738	5643	1993
739	5650	1985
740	5657	1977
741	5664	1969
742	5671	1961
743	5678	1953
744	5686	1946
745	5692	1938
746	5698	1930
747	5704	1921
748	5710	1913
749	5716	1905
750	5723	1897
751	5728	1889
752	5736	1881
753	5743	1873
754	5750	1866
755	5759	1858
756	5765	1850
757	5772	1843
758	5780	1835
759	5787	1827
760	5793	1819
761	5801	1811
762	5807	1804
763	5814	1796
764	5819	1787
765	5826	1779
766	5831	1771
767	5843	1765
768	5846	1756
769	5847	1746
770	5905	1754
771	5912	1746
772	5916	1737
773	5920	1728
774	5922	1719
775	5925	1710
776	5942	1705
777	5948	1697
778	5956	1689
779	5963	1682
780	5983	1677
781	5989	1669
782	5996	1661
783	6002	1653
784	6009	1645
785	6017	1638
786	6025	1630
787	6031	1622
788	6039	1615
789	6045	1607
790	6052	1599
791	6057	1590
792	6064	1582
793	6071	1575
794	6078	1567
795	6085	1559
796	6091	1551
797	6097	1543
798	6105	1535
799	6110	1527
800	6127	1522
801	6133	1514
802	6141	1506
803	6148	1498
804	6155	1491
805	6161	1483
806	6168	1475
807	6175	1467
808	6181	1459
809	6185	1450
810	6192	1443
811	6199	1435
812	6206	1427
813	6210	1419
814	6217	1411
815	6225	1403
816	6230	1395
817	6237	1387
818	6243	1379
819	6250	1372
820	6256	1364
821	6265	1356
822	6272	1349
823	6279	1341
824	6285	1333
825	6292	1325
826	6299	1317
827	6305	1309
828	6311	1301
829	6315	1293
830	6321	1285
831	6328	1277
832	6335	1270
833	6340	1261
834	6345	1253
835	6351	1245
836	6355	1237
837	6358	1229
838	6365	1221
839	6371	1213
840	6376	1205
841	6383	1197
842	6389	1190
843	6396	1182
844	6403	1174
845	6409	1166
846	6415	1158
847	6424	1151
848	6432	1144
849	6440	1136
850	6448	1129
851	6454	1121
852	6462	1113
853	6469	1106
854	6473	1097
855	6480	1090
856	6487	1082
857	6495	1074
858	6501	1067
859	6507	1059
860	6511	1051
861	6517	1043
862	6524	1035
863	6530	1027
864	6537	1020
865	6544	1012
866	6550	1004
867	6554	996
868	6560	989
869	6566	981
870	6572	973
871	6579	965
872	6586	958
873	6593	950
874	6601	943
875	6607	935
876	6613	927
877	6620	919
878	6623	911
879	6630	904
880	6638	896
881	6646	889
882	6651	881
883	6658	873
884	6664	866
885	6672	858
886	6678	850
887	6686	843
888	6692	835
889	6698	827
890	6706	820
891	6715	813
892	6723	805
893	6730	798
894	6740	790
895	6746	783
896	6755	775
897	6762	768
898	6768	760
899	6775	752
900	6782	745
901	6789	737
902	6798	730
903	6805	722
904	6813	715
905	6820	707
906	6830	700
907	6838	692
908	6845	685
909	6850	677
910	6856	669
911	6863	662
912	6869	654
913	6874	646
914	6882	639
915	6890	631
916	6897	624
917	6905	616
918	6915	609
919	6924	602
920	6934	594
921	6946	587
922	6954	580
923	6963	572
924	6973	565
925	6979	557
926	6986	550
927	6995	542
928	7004	535
929	7011	527
930	7018	520
931	7026	512
932	7034	505
933	7043	497
934	7049	490
935	7055	482
936	7063	474
937	7068	467
938	7074	459
939	7082	452
940	7089	444
941	7096	436
942	7102	429
943	7109	421
944	7117	414
945	7125	406
946	7129	399
947	7136	391
948	7143	383
949	7150	376
950	7157	368
951	7165	361
952	7172	353
953	7179	346
954	7191	338
955	7202	331
956	7212	324
957	7219	316
958	7228	309
959	7236	301
960	7245	294
961	7251	286
962	7259	278
963	7268	271
964	7275	263
965	7284	256
966	7293	248
967	7299	241
968	7308	233
969	7318	226
970	7326	218
971	7334	211
972	7341	203
973	7348	196
974	7356	188
975	7363	181
976	7370	173
977	7380	166
978	7386	158
979	7393	150
980	7399	143
981	7404	135
982	7411	128
983	7418	120
984	7425	113
985	7433	105
986	7441	98
987	7450	90
988	7458	82
989	7466	75
990	7473	67
991	7482	60
992	7487	52
993	7495	45
994	7501	37
995	7508	30
996	7516	22
997	7522	15
998	7531	7
999	7539	0
