iter	Passed	Remaining
415	3069	4309
416	3082	4310
417	3088	4300
418	3096	4293
419	3104	4287
420	3111	4279
421	3117	4269
422	3124	4261
423	3129	4251
424	3136	4243
425	3143	4235
426	3149	4226
427	3156	4218
428	3164	4211
429	3171	4203
430	3178	4195
431	3186	4189
432	3195	4183
433	3203	4178
434	3211	4171
435	3218	4163
436	3225	4155
437	3232	4147
438	3236	4135
439	3242	4127
440	3249	4118
441	3254	4108
442	3260	4099
443	3265	4089
444	3273	4082
445	3276	4069
446	3282	4060
447	3288	4051
448	3295	4044
449	3310	4045
450	3317	4038
451	3322	4028
452	3332	4023
453	3340	4017
454	3349	4012
455	3355	4003
456	3362	3995
457	3370	3989
458	3379	3983
459	3387	3976
460	3397	3971
461	3404	3964
462	3413	3959
463	3421	3951
464	3428	3944
465	3436	3937
466	3441	3928
467	3448	3920
468	3456	3913
469	3463	3905
470	3469	3896
471	3477	3889
472	3483	3880
473	3490	3873
474	3497	3865
475	3503	3856
476	3510	3848
477	3516	3839
478	3522	3831
479	3529	3823
480	3536	3815
481	3542	3807
482	3549	3799
483	3554	3789
484	3561	3781
485	3568	3774
486	3575	3766
487	3582	3758
488	3588	3750
489	3594	3741
490	3603	3735
491	3609	3727
492	3616	3719
493	3621	3709
494	3628	3701
495	3635	3693
496	3642	3686
497	3649	3678
498	3655	3669
499	3660	3660
500	3667	3652
501	3673	3644
502	3680	3636
503	3686	3627
504	3693	3619
505	3698	3611
506	3703	3601
507	3709	3592
508	3714	3583
509	3721	3575
510	3727	3567
511	3733	3558
512	3739	3549
513	3745	3541
514	3752	3533
515	3758	3525
516	3764	3517
517	3771	3509
518	3778	3501
519	3784	3493
520	3790	3485
521	3797	3477
522	3802	3468
523	3809	3460
524	3815	3452
525	3823	3445
526	3828	3436
527	3834	3427
528	3841	3420
529	3846	3411
530	3854	3404
531	3861	3397
532	3868	3389
533	3876	3382
534	3882	3374
535	3890	3367
536	3897	3360
537	3904	3353
538	3913	3347
539	3921	3340
540	3929	3333
541	3938	3328
542	3946	3321
543	3954	3314
544	3963	3309
545	3972	3303
546	3979	3295
547	3988	3289
548	4003	3288
549	4010	3281
550	4017	3273
551	4021	3264
552	4029	3257
553	4036	3249
554	4042	3240
555	4050	3234
556	4056	3226
557	4063	3218
558	4071	3211
559	4078	3204
560	4088	3199
561	4096	3192
562	4103	3185
563	4109	3177
564	4115	3168
565	4122	3160
566	4129	3153
567	4135	3145
568	4141	3136
569	4148	3129
570	4155	3122
571	4161	3113
572	4167	3105
573	4172	3096
574	4180	3089
575	4187	3082
576	4194	3075
577	4204	3069
578	4213	3064
579	4221	3056
580	4228	3049
581	4234	3041
582	4239	3032
583	4246	3025
584	4254	3018
585	4260	3009
586	4267	3002
587	4272	2993
588	4280	2986
589	4287	2979
590	4294	2971
591	4300	2963
592	4306	2955
593	4311	2947
594	4319	2940
595	4326	2932
596	4332	2924
597	4338	2916
598	4346	2909
599	4351	2900
600	4357	2893
601	4366	2886
602	4372	2878
603	4384	2874
604	4391	2867
605	4397	2858
606	4405	2852
607	4412	2845
608	4422	2839
609	4431	2833
610	4453	2835
611	4463	2830
612	4474	2824
613	4481	2817
614	4487	2809
615	4493	2801
616	4501	2794
617	4508	2786
618	4515	2779
619	4523	2772
620	4529	2764
621	4537	2757
622	4546	2751
623	4552	2743
624	4561	2736
625	4569	2730
626	4580	2724
627	4588	2717
628	4599	2712
629	4607	2706
630	4618	2701
631	4628	2695
632	4638	2689
633	4647	2682
634	4656	2676
635	4667	2671
636	4678	2666
637	4688	2660
638	4700	2655
639	4709	2649
640	4716	2641
641	4725	2634
642	4731	2626
643	4739	2619
644	4749	2613
645	4758	2607
646	4765	2599
647	4772	2592
648	4780	2585
649	4788	2578
650	4797	2571
651	4802	2563
652	4810	2556
653	4819	2549
654	4826	2542
655	4834	2535
656	4842	2528
657	4850	2521
658	4857	2513
659	4865	2506
660	4874	2499
661	4881	2492
662	4889	2485
663	4897	2478
664	4904	2470
665	4912	2463
666	4920	2456
667	4943	2456
668	4955	2451
669	4964	2445
670	4970	2436
671	4977	2429
672	4983	2421
673	4990	2413
674	4997	2406
675	5004	2398
676	5012	2391
677	5020	2384
678	5027	2376
679	5034	2369
680	5042	2361
681	5049	2354
682	5056	2346
683	5061	2338
684	5068	2330
685	5076	2323
686	5083	2316
687	5091	2308
688	5099	2301
689	5108	2295
690	5117	2288
691	5126	2281
692	5134	2274
693	5143	2267
694	5152	2261
695	5159	2253
696	5169	2247
697	5178	2240
698	5189	2234
699	5197	2227
700	5205	2220
701	5212	2212
702	5221	2205
703	5230	2198
704	5237	2191
705	5247	2185
706	5256	2178
707	5265	2171
708	5274	2164
709	5281	2157
710	5288	2149
711	5294	2141
712	5302	2134
713	5309	2126
714	5316	2119
715	5324	2111
716	5331	2104
717	5340	2097
718	5348	2090
719	5354	2082
720	5363	2075
721	5372	2068
722	5382	2062
723	5392	2055
724	5401	2048
725	5413	2043
726	5421	2035
727	5427	2028
728	5436	2021
729	5444	2013
730	5453	2006
731	5461	1999
732	5469	1992
733	5478	1985
734	5487	1978
735	5497	1972
736	5508	1965
737	5519	1959
738	5525	1951
739	5533	1944
740	5542	1937
741	5551	1930
742	5559	1922
743	5566	1915
744	5575	1908
745	5581	1900
746	5589	1893
747	5598	1886
748	5606	1878
749	5613	1871
750	5622	1864
751	5628	1856
752	5634	1848
753	5640	1840
754	5647	1832
755	5655	1825
756	5663	1817
757	5670	1810
758	5678	1803
759	5684	1795
760	5692	1787
761	5706	1782
762	5727	1779
763	5736	1771
764	5744	1764
765	5753	1757
766	5762	1750
767	5772	1743
768	5780	1736
769	5786	1728
770	5795	1721
771	5800	1713
772	5809	1705
773	5816	1698
774	5822	1690
775	5830	1683
776	5838	1675
777	5843	1667
778	5848	1659
779	5856	1651
780	5864	1644
781	5871	1636
782	5876	1628
783	5883	1621
784	5889	1612
785	5895	1605
786	5900	1596
787	5907	1589
788	5912	1581
789	5919	1573
790	5924	1565
791	5930	1557
792	5936	1549
793	5941	1541
794	5949	1534
795	5954	1526
796	5959	1517
797	5964	1509
798	5971	1502
799	5976	1494
800	5980	1485
801	5985	1477
802	5990	1469
803	5996	1461
804	6000	1453
805	6007	1446
806	6015	1438
807	6019	1430
808	6028	1423
809	6036	1415
810	6043	1408
811	6049	1400
812	6058	1393
813	6066	1386
814	6075	1379
815	6083	1371
816	6090	1364
817	6097	1356
818	6102	1348
819	6109	1341
820	6114	1333
821	6118	1325
822	6124	1317
823	6129	1309
824	6134	1301
825	6141	1293
826	6149	1286
827	6160	1279
828	6168	1272
829	6187	1267
830	6189	1258
831	6202	1252
832	6213	1245
833	6222	1238
834	6229	1230
835	6238	1223
836	6247	1216
837	6256	1209
838	6261	1201
839	6267	1193
840	6272	1185
841	6286	1179
842	6297	1172
843	6302	1164
844	6306	1156
845	6312	1149
846	6317	1141
847	6322	1133
848	6327	1125
849	6333	1117
850	6338	1109
851	6343	1101
852	6349	1094
853	6353	1086
854	6356	1077
855	6361	1070
856	6367	1062
857	6373	1054
858	6378	1047
859	6383	1039
860	6390	1031
861	6399	1024
862	6406	1016
