iter	Accuracy	Logloss
115	0.9266666667	0.2593254762
116	0.9283333333	0.256886431
117	0.93	0.2560251649
118	0.93	0.2547455343
119	0.9316666667	0.2513804782
120	0.9366666667	0.2491461576
121	0.9366666667	0.2482922526
122	0.9366666667	0.2475068259
123	0.94	0.2457042613
124	0.94	0.2441587418
125	0.9433333333	0.2418851573
126	0.9433333333	0.2410112379
127	0.9416666667	0.239472167
128	0.9466666667	0.2367053487
129	0.9466666667	0.23525094
130	0.945	0.2339147376
131	0.9466666667	0.2324284224
132	0.9483333333	0.2314444526
133	0.9483333333	0.2300401023
134	0.9483333333	0.2281695287
135	0.95	0.2276626282
136	0.95	0.2267488643
137	0.95	0.2256557561
138	0.9533333333	0.2242042513
139	0.9533333333	0.222532538
140	0.955	0.2206079356
141	0.9533333333	0.2190601849
142	0.955	0.2188604971
143	0.955	0.2180174638
144	0.955	0.2164914266
145	0.955	0.2163362991
146	0.955	0.2147410296
147	0.9583333333	0.2139825273
148	0.9583333333	0.2137956982
149	0.9583333333	0.2123695508
150	0.9583333333	0.2117860749
151	0.96	0.2102177009
152	0.96	0.2093526566
153	0.9616666667	0.2078785462
154	0.9616666667	0.2078316849
155	0.9616666667	0.2063907028
156	0.9633333333	0.2038786203
157	0.965	0.2025636879
158	0.965	0.2017415462
159	0.9633333333	0.2009131165
160	0.9633333333	0.1995236128
161	0.965	0.1991471799
162	0.965	0.1986375214
163	0.9666666667	0.1970326607
164	0.9666666667	0.1959155375
165	0.9666666667	0.1956204551
166	0.9683333333	0.194190583
167	0.97	0.1932856654
168	0.9716666667	0.1921985443
169	0.9733333333	0.190454411
170	0.9733333333	0.1899898237
171	0.9733333333	0.1885606267
172	0.9733333333	0.186367823
173	0.9733333333	0.1859357628
174	0.9716666667	0.1853267528
175	0.975	0.1840727442
176	0.975	0.1823111045
177	0.975	0.1817897839
178	0.9766666667	0.1813393911
179	0.9783333333	0.1809662079
180	0.9766666667	0.1808154932
181	0.9766666667	0.1804208963
182	0.9766666667	0.1795060412
183	0.9766666667	0.1778280806
184	0.9766666667	0.1766606132
185	0.9783333333	0.1758160025
186	0.98	0.1740702604
187	0.98	0.1735836192
188	0.98	0.1719713496
189	0.98	0.1699967085
190	0.98	0.1699745891
191	0.98	0.1689547002
192	0.98	0.1671223511
193	0.98	0.1663170786
194	0.9783333333	0.1658204041
195	0.9783333333	0.1652657689
196	0.9783333333	0.163356735
197	0.9783333333	0.1626708654
198	0.9783333333	0.1616276985
199	0.9783333333	0.1614029339
200	0.9783333333	0.1612036974
201	0.9783333333	0.1605138459
202	0.98	0.1603325904
203	0.98	0.1597994528
204	0.98	0.1587055351
205	0.98	0.1579208569
206	0.9816666667	0.1571684408
207	0.9816666667	0.1566833898
208	0.9833333333	0.1554176737
209	0.9833333333	0.1548502607
210	0.9833333333	0.1535497628
211	0.985	0.1528696212
212	0.985	0.1521836578
213	0.985	0.1518381719
214	0.985	0.1505400469
215	0.985	0.1499851812
216	0.985	0.1497253007
217	0.985	0.1489183949
218	0.985	0.1482952638
219	0.985	0.14783074
220	0.985	0.1476604196
221	0.985	0.1467223655
222	0.985	0.1464494372
223	0.9833333333	0.146024021
224	0.9833333333	0.1453706797
225	0.985	0.1451992186
226	0.985	0.1451491973
227	0.985	0.1448494427
228	0.985	0.1444526567
229	0.985	0.1442776623
230	0.985	0.1436780535
231	0.985	0.143351641
232	0.985	0.1428168933
233	0.985	0.1424171096
234	0.985	0.1420099394
235	0.985	0.1409939669
236	0.985	0.1401952401
237	0.985	0.1396949054
238	0.985	0.139539717
239	0.985	0.1388812573
240	0.985	0.137945496
241	0.985	0.1373611492
242	0.985	0.137042067
243	0.985	0.1367381451
244	0.985	0.1354318117
245	0.985	0.1347316639
246	0.985	0.134406681
247	0.985	0.1340036451
248	0.985	0.1337076644
249	0.985	0.1330155628
250	0.985	0.1324132887
251	0.985	0.1321030924
252	0.985	0.1309080792
253	0.985	0.1306973841
254	0.985	0.1303347004
255	0.985	0.1300166242
256	0.985	0.1296819167
257	0.985	0.1294364623
258	0.985	0.1289813092
259	0.9866666667	0.1279008464
260	0.9866666667	0.1273104173
261	0.9866666667	0.1266230766
262	0.9866666667	0.1265465445
263	0.9883333333	0.1248739814
264	0.9883333333	0.1242289824
265	0.9883333333	0.1235247309
266	0.9883333333	0.12322543
267	0.9883333333	0.1224236667
268	0.9883333333	0.1221023479
269	0.9883333333	0.1219532035
270	0.9883333333	0.1207920883
271	0.9883333333	0.120210658
272	0.9883333333	0.1193074221
273	0.9883333333	0.1182203763
274	0.9883333333	0.1173556297
275	0.9883333333	0.1172904899
276	0.9883333333	0.1164937188
277	0.9883333333	0.1159104782
278	0.9883333333	0.1156313713
279	0.99	0.11522889
280	0.99	0.1146454811
281	0.9916666667	0.1142019287
282	0.9916666667	0.1140033253
283	0.9916666667	0.113563142
284	0.9916666667	0.1132469835
285	0.9916666667	0.1131387074
286	0.9916666667	0.112605732
287	0.9916666667	0.1120550133
288	0.9916666667	0.1115111491
289	0.99	0.1111847105
290	0.9916666667	0.1109351355
291	0.9916666667	0.1106658303
292	0.9933333333	0.1101439325
293	0.9933333333	0.1094163756
294	0.9933333333	0.1092567108
295	0.9933333333	0.1086968153
296	0.9933333333	0.1082225093
297	0.9933333333	0.1079753546
298	0.9933333333	0.1076383011
299	0.9916666667	0.107024602
300	0.9916666667	0.1066897435
301	0.9916666667	0.106197781
302	0.9916666667	0.1058058901
303	0.9916666667	0.1056950789
304	0.9916666667	0.1054599925
305	0.9916666667	0.1048793304
306	0.9916666667	0.1046968468
307	0.9916666667	0.104260793
308	0.9916666667	0.1041749857
309	0.9916666667	0.1041107402
310	0.9916666667	0.103435365
311	0.9933333333	0.1024989347
312	0.9933333333	0.101816496
313	0.9933333333	0.1012968724
314	0.9933333333	0.1008471222
315	0.9933333333	0.1006403549
316	0.9933333333	0.09990126114
317	0.9933333333	0.09964036852
318	0.9933333333	0.09925678534
319	0.9933333333	0.0988867908
320	0.9933333333	0.09877229046
321	0.9933333333	0.09839682441
322	0.9933333333	0.09824797662
323	0.9933333333	0.09803067716
324	0.9933333333	0.09781889167
325	0.9933333333	0.09769649205
326	0.9933333333	0.0974236859
327	0.995	0.09649057881
328	0.995	0.09630834307
329	0.9933333333	0.09580749239
330	0.9933333333	0.09565740745
331	0.9933333333	0.09557862812
332	0.9933333333	0.09529887469
333	0.9933333333	0.09522251442
334	0.9933333333	0.09496706218
335	0.9933333333	0.09460836604
336	0.9933333333	0.09453423741
337	0.9933333333	0.09421585446
338	0.995	0.09347028902
339	0.9966666667	0.09297639097
340	0.9966666667	0.09291180631
341	0.9966666667	0.09254611687
342	0.9966666667	0.09239764416
343	0.9966666667	0.09228587797
344	0.9966666667	0.09177365134
345	0.9966666667	0.09158673373
346	0.9966666667	0.09130839511
347	0.9966666667	0.09117361868
348	0.9966666667	0.09055719915
349	0.9966666667	0.09029874718
350	0.9966666667	0.0901268586
351	0.9966666667	0.08976263734
352	0.9966666667	0.08922005892
353	0.9966666667	0.08891127792
354	0.9966666667	0.08833663026
355	0.9966666667	0.08818160053
356	0.9966666667	0.08789322222
357	0.9966666667	0.08776294488
358	0.9966666667	0.08729389123
359	0.9966666667	0.08706361764
360	0.9966666667	0.08646429019
361	0.9966666667	0.08627965003
362	0.9966666667	0.08599761843
363	0.9966666667	0.08504434034
364	0.9983333333	0.08466566241
365	0.9983333333	0.08455219079
366	0.9983333333	0.08429979154
367	0.9983333333	0.0838227857
368	0.9983333333	0.08357398562
369	0.9983333333	0.08326588378
370	0.9966666667	0.08294323948
371	0.9966666667	0.08286547902
372	0.9983333333	0.08238335429
373	0.9983333333	0.08231028886
374	0.9983333333	0.08219516199
375	0.9966666667	0.08166217837
376	0.9966666667	0.08130862
377	0.9966666667	0.08125436711
378	0.9983333333	0.08096374674
379	0.9983333333	0.080603241
380	0.9983333333	0.08007666787
381	0.9983333333	0.07956451966
382	0.9983333333	0.07934767631
383	0.9983333333	0.07921655112
384	0.9983333333	0.07892260603
385	0.9983333333	0.07855431168
386	0.9983333333	0.07830641449
387	0.9983333333	0.07826095468
388	0.9983333333	0.07752601262
389	0.9983333333	0.07707004596
390	0.9983333333	0.07690997189
391	0.9966666667	0.07658532786
392	0.9966666667	0.07644237992
393	0.9983333333	0.07609377902
394	0.9983333333	0.07601901256
395	0.9983333333	0.07566212272
396	0.9983333333	0.07524724493
397	0.9983333333	0.07512653184
398	0.9983333333	0.07479783339
399	1	0.07416634296
400	1	0.0738646633
401	1	0.07368862047
402	1	0.07362311047
403	1	0.07355141035
404	1	0.07297429183
405	1	0.07289353331
406	1	0.07240701467
407	1	0.07190179834
408	1	0.07173424859
409	1	0.07136627585
410	1	0.07098372719
411	1	0.07060131305
412	1	0.07026028357
413	1	0.06963486586
414	1	0.06921631713
415	1	0.06906580089
416	1	0.06900615617
417	1	0.06865810753
418	1	0.06836876816
419	1	0.0681569348
420	1	0.06780163545
421	1	0.06759014402
422	1	0.06742752103
423	1	0.06731145344
424	1	0.0671307223
425	1	0.06711151613
426	0.9983333333	0.06689955616
427	1	0.0665292421
428	1	0.06645864344
429	1	0.06574501261
430	1	0.06571253866
431	1	0.06567099876
432	1	0.06552585015
433	1	0.06521105031
434	1	0.0650204492
435	1	0.06490050659
436	1	0.06482062211
437	1	0.06475468397
438	1	0.06471786376
439	1	0.06463907273
440	1	0.06452209946
441	1	0.06425911535
442	1	0.06380876889
443	1	0.06371086848
444	1	0.0635715526
445	1	0.06328718916
446	1	0.06295049715
447	1	0.0625813038
448	1	0.06250808816
449	1	0.06237701439
450	1	0.0623593461
451	1	0.06213632779
452	1	0.06198395027
453	1	0.06179816379
454	1	0.06152417514
455	1	0.06133258779
456	1	0.06115862731
457	1	0.06111990146
458	1	0.06085801041
459	1	0.06062703893
460	1	0.06042113437
461	1	0.06038481697
462	1	0.06035343238
463	1	0.06018109412
464	1	0.0600034534
465	1	0.05982239133
466	1	0.05972128504
467	1	0.05967720286
468	1	0.05963259553
469	1	0.05961387324
470	1	0.059555583
471	1	0.05950542296
472	1	0.05934185515
473	1	0.05904619244
474	1	0.05887415637
475	1	0.05886718852
476	1	0.05877891635
477	1	0.05862354666
478	1	0.05850851932
479	1	0.05827219611
480	1	0.05808762536
481	1	0.05804497307
482	1	0.05801915445
483	1	0.05783756482
484	1	0.05759715641
485	1	0.05751593058
486	1	0.05735381226
487	1	0.05728571576
488	1	0.05711645137
489	1	0.05698726525
490	1	0.0566458322
491	1	0.05647214856
492	1	0.05630380712
493	1	0.05618167422
494	1	0.05598478789
495	1	0.05596614176
496	1	0.05591639137
497	1	0.05560204307
498	1	0.05549880263
499	1	0.05525328053
500	1	0.05497798671
501	1	0.05474640313
502	1	0.05462371784
503	1	0.05452667462
504	1	0.05434672642
505	1	0.05423214301
506	1	0.05401550131
507	1	0.05389839584
508	1	0.05373747613
509	1	0.05354193094
510	1	0.05324640778
511	1	0.05306055371
512	1	0.05297904974
513	1	0.05270842491
514	1	0.05256697925
515	1	0.05242275649
516	1	0.05236716041
517	1	0.05207758068
518	1	0.05190278852
519	1	0.05188143348
520	1	0.05167856579
521	1	0.05162836435
522	1	0.05147601748
523	1	0.0510895097
524	1	0.05082743683
525	1	0.05059680746
526	1	0.05038256558
527	1	0.05028908797
528	1	0.04995409914
529	1	0.0497818966
530	1	0.04974527265
531	1	0.04966067831
532	1	0.04947653061
533	1	0.04942413477
534	1	0.04930673613
535	1	0.04920075369
536	1	0.04901716268
537	1	0.04896929091
538	1	0.04893353752
539	1	0.04882064187
540	1	0.04878808737
541	1	0.04862935194
542	1	0.04845177806
543	1	0.04824175522
544	1	0.04814739931
545	1	0.0480594973
546	1	0.04794205302
547	1	0.04789287459
548	1	0.04780759729
549	1	0.04768545048
550	1	0.04764889518
551	1	0.0475813443
552	1	0.04751129942
553	1	0.04744291007
554	1	0.04722858842
555	1	0.04699666991
556	1	0.04684591139
557	1	0.04665856755
558	1	0.04662117429
559	1	0.04653194771
560	1	0.04646363447
561	1	0.04625474468
562	1	0.04587119543
563	1	0.04583995712
564	1	0.04578629836
565	1	0.04571383714
566	1	0.04567237805
567	1	0.04559583049
568	1	0.04545834738
569	1	0.04542901564
570	1	0.0453212488
571	1	0.04521285962
572	1	0.04504786185
573	1	0.04503272654
574	1	0.04483622312
575	1	0.04477109792
576	1	0.04475942204
577	1	0.04446293296
578	1	0.04432859759
579	1	0.04431899255
580	1	0.04416318676
581	1	0.0440474088
582	1	0.04398762897
583	1	0.04391534455
584	1	0.04382441618
585	1	0.04349936216
586	1	0.04347231101
587	1	0.04340506128
588	1	0.04330384876
589	1	0.0432692915
590	1	0.04318446505
591	1	0.0430315113
592	1	0.04284723013
593	1	0.04279714187
594	1	0.0426746788
595	1	0.04238058582
596	1	0.04226300835
597	1	0.04217445402
598	1	0.0421385471
599	1	0.04206839845
600	1	0.04204938107
601	1	0.04202740091
602	1	0.0419758834
603	1	0.04171156316
604	1	0.04169637529
605	1	0.04160113021
606	1	0.04142305049
607	1	0.0413741451
608	1	0.04133411762
609	1	0.04130032927
610	1	0.04117609828
611	1	0.04097536986
612	1	0.04084861629
613	1	0.04077168387
614	1	0.04073801177
615	1	0.04069354073
616	1	0.04046719471
617	1	0.04038938605
618	1	0.04029151996
619	1	0.04010007351
620	1	0.04000059554
621	1	0.03998801327
622	1	0.03986447617
623	1	0.03972904371
624	1	0.03967567173
625	1	0.03965097761
626	1	0.03960454683
627	1	0.03952032138
628	1	0.03935547367
629	1	0.03914552295
630	1	0.03892993662
631	1	0.03874028083
632	1	0.03872266094
633	1	0.03868694281
634	1	0.03853803831
635	1	0.0385069444
636	1	0.03840771186
637	1	0.03827817385
638	1	0.03818101833
639	1	0.03811521022
640	1	0.03805127177
641	1	0.0378302954
642	1	0.0378132728
643	1	0.03767242835
644	1	0.03764898016
645	1	0.03753613306
646	1	0.03751982781
647	1	0.03737400026
648	1	0.03735458383
649	1	0.03720062544
650	1	0.03717772115
651	1	0.03717548653
652	1	0.03704714982
653	1	0.03693759786
654	1	0.03684650732
655	1	0.03676317666
656	1	0.03668110196
657	1	0.03666113796
658	1	0.03663674472
659	1	0.03644979506
660	1	0.03642043844
661	1	0.03641948182
662	1	0.03635856529
663	1	0.03618965074
664	1	0.03610833835
665	1	0.0360037508
666	1	0.03598104014
667	1	0.03596871277
668	1	0.03583213076
669	1	0.0357424936
670	1	0.03571729711
671	1	0.035525734
672	1	0.03531591138
673	1	0.03528239396
674	1	0.03512281737
675	1	0.03508480686
676	1	0.03508183623
677	1	0.03502268472
678	1	0.0349765368
679	1	0.03476736792
680	1	0.0347546742
681	1	0.0347429199
682	1	0.0347305988
683	1	0.0347177483
684	1	0.03466311601
685	1	0.03462486264
686	1	0.03451567308
687	1	0.03445605738
688	1	0.03422618536
689	1	0.03419644094
690	1	0.03415692603
691	1	0.03407181468
692	1	0.03405514124
693	1	0.03392911239
694	1	0.03381839623
695	1	0.03378237486
696	1	0.03372249935
697	1	0.03353970959
698	1	0.03351679696
699	1	0.03338534798
700	1	0.03335518673
701	1	0.03333914914
702	1	0.03333593553
703	1	0.03331370609
704	1	0.03322053204
705	1	0.03317832063
706	1	0.03307867876
707	1	0.03304058217
708	1	0.03291206038
709	1	0.03279045745
710	1	0.03265206865
711	1	0.0325388734
712	1	0.03245788835
713	1	0.03232257213
714	1	0.0323014758
715	1	0.03225463306
716	1	0.03219948724
717	1	0.03214192627
718	1	0.03208698276
719	1	0.03207974145
720	1	0.03206830367
721	1	0.03205418459
722	1	0.03205417995
723	1	0.03199355002
724	1	0.03194996322
725	1	0.03187394679
726	1	0.03185252731
727	1	0.03183328706
728	1	0.03174684961
729	1	0.03174335516
730	1	0.03168980036
731	1	0.03151388507
732	1	0.03143692338
733	1	0.03140855449
734	1	0.03133429515
735	1	0.03118401399
736	1	0.03116078806
737	1	0.03108548266
738	1	0.03105052835
739	1	0.03093490983
740	1	0.03080232928
741	1	0.03068830856
742	1	0.03058454771
743	1	0.03053500787
744	1	0.03045678397
745	1	0.03041351696
746	1	0.03038336874
747	1	0.03033327814
748	1	0.03023945704
749	1	0.03023492691
750	1	0.03022771346
751	1	0.03021787677
752	1	0.03014264063
753	1	0.03007614082
754	1	0.02995332336
755	1	0.02992530578
756	1	0.02989412464
757	1	0.02981682809
758	1	0.02979576622
759	1	0.02977635349
760	1	0.02974568281
761	1	0.02973775172
762	1	0.0296704277
763	1	0.02956278235
764	1	0.02945707646
765	1	0.0293753623
766	1	0.02924034372
767	1	0.02917221117
768	1	0.02901935367
769	1	0.0289258139
770	1	0.02890756331
771	1	0.02885653264
772	1	0.02881651039
773	1	0.02880244341
774	1	0.02874635404
775	1	0.02871675856
776	1	0.02866850806
777	1	0.02865351623
778	1	0.02851519977
779	1	0.02850310066
780	1	0.02848120275
781	1	0.02844933385
782	1	0.02835198427
783	1	0.02834177284
784	1	0.0282486477
785	1	0.02822698258
786	1	0.0281943565
787	1	0.02817037478
788	1	0.02809078467
789	1	0.0280737554
790	1	0.02793916421
791	1	0.02792184384
792	1	0.02786680737
793	1	0.02786094325
794	1	0.0278259092
795	1	0.02780922045
796	1	0.02778455054
797	1	0.02776402455
798	1	0.02760536024
799	1	0.02747251619
800	1	0.02741039438
801	1	0.02736893558
802	1	0.02729873315
803	1	0.02726184113
804	1	0.02722397767
805	1	0.0272135567
806	1	0.02715719448
807	1	0.02713972524
808	1	0.02701941942
809	1	0.02695890685
810	1	0.02683953287
811	1	0.02676116598
812	1	0.02672591711
813	1	0.02667766935
814	1	0.02667450981
815	1	0.02663140435
816	1	0.02656867277
817	1	0.0264893122
818	1	0.02640499896
819	1	0.02630834265
820	1	0.02629393842
821	1	0.0262775317
822	1	0.02621500308
823	1	0.02619322058
824	1	0.02613079656
825	1	0.02610007766
826	1	0.02604200014
827	1	0.02601325365
828	1	0.02599716401
829	1	0.02598790599
830	1	0.02590432654
831	1	0.02589166487
832	1	0.02584556876
833	1	0.02582093778
834	1	0.02579561703
835	1	0.02575846073
836	1	0.0256960946
837	1	0.02562776557
838	1	0.0255960718
839	1	0.02558825304
840	1	0.02556691541
841	1	0.02548554734
842	1	0.02547524931
843	1	0.0253639465
844	1	0.02530805758
845	1	0.0252785085
846	1	0.02521555413
847	1	0.02514239083
848	1	0.02512230999
849	1	0.02506604435
850	1	0.0250013474
851	1	0.02495377583
852	1	0.02494570836
853	1	0.02493402657
854	1	0.02492092119
855	1	0.02482991216
856	1	0.02480252972
857	1	0.02478996196
858	1	0.02475968312
859	1	0.02471294622
860	1	0.02469736857
861	1	0.02465591513
862	1	0.02464179085
863	1	0.02460540019
864	1	0.02459002196
865	1	0.02458410044
866	1	0.02450451967
867	1	0.02448252884
868	1	0.02447151156
869	1	0.02447147145
870	1	0.02444261813
871	1	0.02441967422
872	1	0.02441301056
873	1	0.02439521732
874	1	0.02439273321
875	1	0.0243697428
876	1	0.0243168114
877	1	0.02431226047
878	1	0.02424889049
879	1	0.02420555188
880	1	0.02415818789
881	1	0.02406658666
882	1	0.02406038001
883	1	0.0239862889
884	1	0.02396396514
885	1	0.02394766472
886	1	0.02393503185
887	1	0.02392282459
888	1	0.0238964103
889	1	0.02387007445
890	1	0.02385355317
891	1	0.02383931165
892	1	0.02380277515
893	1	0.02377162034
894	1	0.02374444363
895	1	0.02374091913
896	1	0.02367275587
897	1	0.02365625502
898	1	0.02360481854
899	1	0.02355233932
900	1	0.0234234798
901	1	0.02340969064
902	1	0.02339547329
903	1	0.02338065424
904	1	0.02330120213
905	1	0.02327861029
906	1	0.02320082617
907	1	0.02317591681
908	1	0.02315190004
909	1	0.02313359036
910	1	0.02308412377
911	1	0.0230536465
912	1	0.02301427448
913	1	0.02298726034
914	1	0.02294512727
915	1	0.02293683555
916	1	0.02292656988
917	1	0.02290195557
918	1	0.02289348678
919	1	0.02285191519
920	1	0.02279093508
921	1	0.02273843691
922	1	0.02268184459
923	1	0.02266783549
924	1	0.02262871904
925	1	0.02257105086
926	1	0.02255247423
927	1	0.02253339151
928	1	0.02247602665
929	1	0.02236962814
930	1	0.02233529805
931	1	0.02226898507
932	1	0.02218727692
933	1	0.0221790494
934	1	0.02213818502
935	1	0.02211523441
936	1	0.02211025389
937	1	0.02209917944
938	1	0.02209914291
939	1	0.02206131563
940	1	0.02205316806
941	1	0.0220149438
942	1	0.02198743958
943	1	0.02198355434
944	1	0.02195563572
945	1	0.0219290209
946	1	0.02190093631
947	1	0.02184645626
948	1	0.02181519643
949	1	0.02179937038
950	1	0.02175687715
951	1	0.02171834802
952	1	0.02166598943
953	1	0.02165001294
954	1	0.02158945661
955	1	0.02150809076
956	1	0.02141954049
957	1	0.02138381672
958	1	0.02136910248
959	1	0.02130519354
960	1	0.02116559596
961	1	0.02115059457
962	1	0.02114539944
963	1	0.02112881967
964	1	0.02108508201
965	1	0.02106582231
966	1	0.02100935889
967	1	0.02096922424
968	1	0.02095621365
969	1	0.02095238555
970	1	0.02094364475
971	1	0.02091004767
972	1	0.02088180033
973	1	0.02087237887
974	1	0.02083367891
975	1	0.02081522362
976	1	0.02077462759
977	1	0.02076030875
978	1	0.02074579708
979	1	0.02069605009
980	1	0.02068500398
981	1	0.02064762361
982	1	0.02058807972
983	1	0.02057821879
984	1	0.02053681257
985	1	0.02052682612
986	1	0.02051081745
987	1	0.02046085267
988	1	0.02044889875
989	1	0.02039606316
990	1	0.02032749643
991	1	0.0203273044
992	1	0.02030078593
993	1	0.02028043661
994	1	0.0202449659
995	1	0.02020889658
996	1	0.02018655799
997	1	0.02015420746
998	1	0.02012235111
999	1	0.02008871463
