iter	Passed	Remaining
176	1114	5180
177	1118	5163
178	1122	5149
179	1128	5141
180	1133	5127
181	1138	5116
182	1144	5109
183	1148	5094
184	1154	5085
185	1158	5070
186	1162	5055
187	1167	5043
188	1171	5028
189	1176	5013
190	1181	5004
191	1185	4987
192	1188	4968
193	1192	4955
194	1197	4942
195	1204	4941
196	1213	4947
197	1222	4953
198	1229	4950
199	1238	4953
200	1244	4947
201	1262	4985
202	1271	4993
203	1275	4977
204	1279	4963
205	1283	4947
206	1287	4932
207	1292	4920
208	1297	4910
209	1301	4897
210	1310	4900
211	1315	4888
212	1319	4876
213	1331	4891
214	1336	4881
215	1340	4865
216	1344	4852
217	1348	4837
218	1353	4828
219	1359	4819
220	1365	4811
221	1371	4805
222	1376	4795
223	1380	4781
224	1383	4765
225	1387	4753
226	1392	4743
227	1397	4732
228	1404	4729
229	1408	4715
230	1415	4710
231	1419	4700
232	1423	4685
233	1429	4680
234	1434	4670
235	1437	4653
236	1442	4643
237	1445	4626
238	1448	4613
239	1454	4607
240	1460	4599
241	1466	4594
242	1471	4583
243	1476	4576
244	1482	4568
245	1485	4552
246	1490	4543
247	1495	4535
248	1498	4521
249	1503	4509
250	1508	4501
251	1513	4492
252	1516	4478
253	1521	4469
254	1526	4458
255	1530	4448
256	1533	4433
257	1538	4424
258	1543	4415
259	1547	4404
260	1556	4408
261	1565	4409
262	1576	4418
263	1581	4410
264	1586	4400
265	1590	4389
266	1594	4376
267	1597	4364
268	1604	4360
269	1611	4356
270	1615	4345
271	1619	4333
272	1622	4320
273	1626	4310
274	1630	4297
275	1634	4287
276	1639	4280
277	1642	4266
278	1647	4256
279	1652	4248
280	1656	4237
281	1659	4225
282	1663	4215
283	1668	4206
284	1674	4201
285	1681	4197
286	1687	4192
287	1694	4189
288	1699	4181
289	1707	4179
290	1714	4178
291	1719	4169
292	1723	4159
293	1729	4153
294	1737	4152
295	1743	4146
296	1749	4139
297	1752	4128
298	1754	4113
299	1768	4126
300	1774	4120
301	1777	4109
302	1783	4102
303	1787	4091
304	1790	4079
305	1795	4072
306	1801	4065
307	1809	4064
308	1816	4061
309	1824	4061
310	1833	4061
311	1840	4059
312	1860	4084
313	1904	4161
314	1909	4152
315	1913	4142
316	1920	4138
317	1926	4130
318	1931	4123
319	1935	4112
320	1950	4125
321	1954	4114
322	1960	4109
323	1965	4101
324	1971	4094
325	1987	4109
326	1991	4099
327	1997	4091
328	2001	4082
329	2006	4072
330	2010	4064
331	2017	4058
332	2023	4053
333	2028	4045
334	2035	4040
335	2041	4033
336	2045	4024
337	2074	4062
338	2092	4079
339	2103	4083
340	2114	4086
341	2122	4084
342	2132	4084
343	2159	4117
344	2175	4129
345	2197	4152
346	2201	4142
347	2203	4128
348	2205	4114
349	2207	4099
350	2208	4083
351	2226	4097
352	2240	4106
353	2254	4114
354	2285	4151
355	2290	4142
356	2294	4133
357	2300	4126
358	2320	4142
359	2355	4186
360	2372	4199
361	2406	4242
362	2412	4234
363	2418	4226
364	2423	4216
365	2429	4208
366	2434	4198
367	2439	4189
368	2445	4181
369	2450	4172
370	2456	4164
371	2464	4160
372	2470	4152
373	2476	4145
374	2506	4177
375	2516	4177
376	2522	4168
377	2527	4159
378	2541	4164
379	2554	4167
380	2594	4214
381	2599	4205
382	2604	4196
383	2610	4188
384	2624	4192
385	2630	4184
386	2636	4175
387	2640	4164
388	2643	4152
389	2659	4159
390	2675	4167
391	2698	4185
392	2705	4179
393	2711	4170
394	2717	4162
395	2722	4152
396	2729	4145
397	2733	4134
398	2741	4128
399	2747	4120
400	2753	4112
401	2764	4112
402	2771	4105
403	2780	4101
404	2786	4094
405	2796	4092
406	2809	4093
407	2818	4090
408	2827	4085
409	2835	4080
410	2839	4069
411	2847	4064
412	2869	4077
413	2877	4072
414	2884	4065
415	2889	4056
416	2893	4046
417	2900	4038
418	2906	4030
419	2911	4020
420	2918	4013
421	2924	4005
422	2931	3999
423	2937	3989
424	2943	3982
425	2948	3973
426	2954	3964
427	2959	3955
428	2965	3946
429	2970	3937
430	2976	3929
431	2982	3921
432	2990	3915
433	2997	3908
434	3002	3899
435	3007	3890
436	3012	3881
437	3019	3873
438	3025	3865
439	3029	3856
440	3037	3850
441	3044	3843
442	3051	3836
443	3056	3827
444	3062	3819
445	3069	3812
446	3074	3803
447	3081	3796
448	3085	3786
449	3092	3779
450	3097	3770
451	3102	3760
452	3107	3752
453	3113	3744
454	3119	3736
455	3125	3728
456	3129	3718
457	3136	3711
458	3141	3702
459	3146	3693
460	3151	3685
461	3157	3677
462	3164	3670
463	3171	3663
464	3177	3655
465	3183	3647
466	3192	3643
467	3199	3636
468	3207	3630
469	3212	3622
470	3220	3617
471	3228	3611
472	3236	3605
473	3249	3605
474	3260	3603
475	3267	3596
476	3276	3592
477	3284	3586
478	3291	3580
479	3298	3573
480	3305	3566
481	3312	3559
482	3319	3552
483	3324	3544
484	3329	3535
485	3333	3525
486	3338	3516
487	3344	3509
488	3350	3501
489	3356	3493
490	3361	3485
491	3366	3476
492	3371	3467
493	3377	3459
494	3381	3449
495	3387	3441
496	3395	3436
497	3402	3430
498	3410	3423
499	3415	3415
500	3420	3406
501	3424	3397
502	3429	3388
503	3434	3380
504	3439	3371
505	3447	3366
506	3455	3359
507	3463	3354
508	3471	3348
509	3478	3342
510	3486	3336
511	3493	3330
512	3502	3324
513	3511	3320
514	3518	3313
515	3525	3307
516	3535	3303
517	3547	3301
518	3604	3340
519	3634	3355
520	3651	3357
521	3669	3360
522	3688	3364
523	3783	3437
524	3810	3447
525	3838	3459
526	3909	3508
527	3963	3542
528	4007	3568
529	4080	3618
530	4133	3650
531	4147	3648
532	4166	3650
533	4196	3662
534	4237	3683
535	4259	3687
536	4279	3689
537	4310	3701
538	4344	3715
539	4377	3728
540	4388	3723
541	4404	3721
542	4424	3723
543	4436	3719
544	4450	3715
545	4467	3714
546	4494	3722
547	4521	3729
548	4548	3736
549	4583	3749
550	4625	3769
551	4653	3776
552	4667	3772
553	4680	3767
554	4696	3765
555	4711	3762
556	4726	3759
557	4738	3753
558	4751	3748
559	4760	3740
560	4773	3735
561	4788	3731
562	4803	3728
563	4817	3724
564	4830	3719
565	4846	3715
566	4857	3709
567	4871	3705
568	4904	3715
569	4934	3722
570	4942	3713
571	4954	3706
572	4963	3698
573	4975	3692
574	4983	3683
575	4994	3676
576	5004	3668
577	5015	3661
578	5024	3653
579	5042	3651
580	5120	3693
581	5132	3686
582	5147	3681
583	5166	3679
584	5180	3674
585	5190	3667
586	5208	3664
587	5225	3661
588	5236	3653
589	5244	3644
590	5253	3635
591	5261	3626
592	5270	3617
593	5279	3608
594	5289	3600
595	5300	3592
596	5309	3584
597	5320	3576
598	5329	3567
599	5341	3560
600	5347	3550
601	5354	3540
602	5362	3530
603	5371	3521
604	5382	3513
605	5394	3507
606	5403	3498
607	5412	3489
608	5420	3479
609	5438	3477
610	5453	3471
611	5473	3469
612	5482	3461
613	5493	3453
614	5501	3443
615	5517	3439
616	5541	3439
617	5585	3452
618	5598	3445
619	5612	3439
620	5622	3431
621	5632	3422
622	5640	3413
623	5649	3404
624	5656	3393
625	5664	3384
626	5673	3375
627	5682	3366
628	5692	3357
629	5705	3350
630	5714	3341
631	5721	3331
632	5728	3321
633	5738	3313
634	5746	3302
635	5753	3292
636	5760	3282
637	5767	3272
638	5773	3261
639	5779	3251
640	5786	3240
641	5792	3230
642	5798	3219
643	5805	3209
644	5813	3199
645	5820	3189
646	5826	3178
647	5831	3167
648	5839	3157
649	5846	3148
650	5853	3137
651	5861	3128
652	5868	3118
653	5877	3109
654	5885	3099
655	5892	3090
656	5899	3079
657	5906	3069
658	5913	3059
659	5920	3049
660	5927	3039
661	5931	3028
662	5936	3017
663	5942	3007
664	5949	2997
665	5955	2986
666	5960	2975
667	5969	2967
668	5978	2957
669	5984	2947
670	5991	2937
671	5997	2927
672	6005	2917
673	6012	2908
674	6019	2898
675	6026	2888
676	6033	2878
677	6037	2867
678	6043	2857
679	6049	2846
680	6056	2836
681	6063	2827
682	6068	2816
683	6074	2806
684	6080	2795
685	6085	2785
686	6091	2775
687	6097	2765
688	6105	2755
689	6114	2747
690	6137	2744
691	6149	2737
692	6159	2728
693	6167	2719
694	6171	2708
695	6175	2697
696	6180	2686
697	6185	2676
698	6189	2665
699	6195	2655
700	6201	2644
701	6208	2635
702	6215	2625
703	6221	2615
704	6227	2605
705	6231	2594
706	6237	2585
707	6243	2575
708	6250	2565
709	6256	2555
710	6263	2545
711	6268	2535
712	6272	2524
713	6277	2514
714	6283	2504
715	6287	2493
716	6294	2484
717	6298	2473
718	6305	2464
719	6310	2454
720	6316	2444
721	6322	2434
722	6329	2424
723	6334	2414
724	6338	2404
725	6343	2394
726	6348	2384
727	6354	2374
728	6359	2364
729	6365	2354
730	6371	2344
731	6376	2334
732	6382	2324
733	6388	2315
734	6397	2306
735	6403	2296
736	6410	2287
737	6415	2277
738	6420	2267
739	6427	2258
740	6431	2248
741	6439	2238
742	6446	2229
743	6453	2220
744	6465	2212
745	6472	2203
746	6479	2194
747	6486	2185
748	6491	2175
749	6496	2165
750	6501	2155
751	6507	2145
752	6513	2136
753	6520	2127
754	6526	2117
755	6532	2108
756	6538	2098
757	6546	2090
758	6551	2080
759	6557	2070
760	6562	2061
761	6569	2051
762	6573	2041
763	6579	2032
764	6585	2023
765	6591	2013
766	6597	2004
767	6604	1995
768	6609	1985
769	6615	1976
770	6622	1966
771	6628	1957
772	6634	1948
773	6640	1939
774	6647	1929
775	6652	1920
776	6656	1910
777	6661	1900
778	6665	1891
779	6671	1881
780	6676	1872
781	6684	1863
782	6689	1853
783	6696	1844
784	6701	1835
785	6706	1825
786	6716	1817
787	6727	1810
788	6737	1801
789	6743	1792
790	6748	1783
791	6755	1774
792	6762	1765
793	6769	1756
794	6776	1747
795	6784	1738
796	6790	1729
797	6794	1719
798	6801	1711
799	6807	1701
800	6814	1693
801	6819	1683
802	6825	1674
803	6831	1665
804	6838	1656
805	6843	1647
806	6849	1638
807	6854	1628
808	6859	1619
809	6865	1610
810	6869	1601
811	6875	1591
812	6879	1582
813	6885	1573
814	6890	1564
815	6893	1554
816	6898	1545
817	6904	1536
818	6908	1526
819	6915	1518
820	6922	1509
821	6927	1500
822	6933	1491
823	6939	1482
824	6946	1473
825	6951	1464
826	6956	1455
827	6961	1446
828	6967	1437
829	6974	1428
830	6980	1419
831	6986	1410
832	6991	1401
833	6996	1392
834	7002	1383
835	7009	1375
836	7014	1365
837	7018	1356
838	7026	1348
839	7032	1339
840	7040	1331
841	7045	1322
842	7049	1312
843	7056	1304
844	7062	1295
845	7069	1286
846	7075	1278
847	7081	1269
848	7088	1260
849	7093	1251
850	7098	1242
851	7105	1234
852	7110	1225
853	7118	1216
854	7123	1208
855	7130	1199
856	7137	1190
857	7145	1182
858	7152	1174
859	7157	1165
860	7162	1156
861	7165	1147
862	7168	1138
863	7170	1128
864	7172	1119
865	7194	1113
866	7200	1104
867	7205	1095
868	7210	1086
869	7214	1077
870	7220	1069
871	7228	1060
872	7238	1053
873	7243	1044
874	7248	1035
875	7265	1028
876	7271	1019
877	7277	1011
878	7285	1002
879	7291	994
880	7299	985
881	7304	977
882	7308	968
883	7312	959
884	7317	950
885	7321	942
886	7326	933
887	7330	924
888	7336	916
889	7341	907
890	7347	898
891	7354	890
892	7358	881
893	7365	873
894	7367	864
895	7382	856
896	7389	848
897	7398	840
898	7405	831
899	7411	823
900	7416	814
901	7422	806
902	7427	797
903	7433	789
904	7438	780
905	7441	772
906	7451	764
907	7459	755
908	7464	747
909	7467	738
910	7469	729
911	7473	721
912	7478	712
913	7482	704
914	7488	695
915	7492	687
916	7498	678
917	7502	670
918	7508	661
919	7514	653
920	7519	645
921	7526	636
922	7531	628
923	7539	620
924	7545	611
925	7549	603
926	7555	594
927	7562	586
928	7564	578
929	7567	569
930	7571	561
931	7573	552
932	7575	544
933	7577	535
934	7580	527
935	7585	518
936	7587	510
937	7588	501
938	7594	493
939	7600	485
940	7605	476
941	7612	468
942	7620	460
943	7629	452
944	7632	444
945	7639	436
946	7643	427
947	7650	419
948	7657	411
949	7663	403
950	7668	395
951	7674	386
952	7679	378
953	7685	370
954	7690	362
955	7696	354
956	7702	346
957	7707	337
958	7710	329
959	7715	321
960	7721	313
961	7725	305
962	7728	296
963	7734	288
964	7738	280
965	7743	272
966	7749	264
967	7755	256
968	7758	248
969	7762	240
970	7767	231
971	7774	223
972	7779	215
973	7785	207
974	7789	199
975	7795	191
976	7799	183
977	7803	175
978	7808	167
979	7814	159
980	7821	151
981	7829	143
982	7834	135
983	7840	127
984	7844	119
985	7847	111
986	7854	103
987	7857	95
988	7864	87
989	7869	79
990	7874	71
991	7880	63
992	7882	55
993	7887	47
994	7892	39
995	7896	31
996	7902	23
997	7907	15
998	7914	7
999	7920	0
