iter	Accuracy	Logloss
101	0.9166666667	0.2855364545
102	0.9183333333	0.2828210708
103	0.9183333333	0.2827366721
104	0.9216666667	0.2801262396
105	0.9216666667	0.2782312975
106	0.9233333333	0.2769379264
107	0.9216666667	0.2749682066
108	0.925	0.2708899777
109	0.93	0.2675834047
110	0.9316666667	0.265058487
111	0.9316666667	0.2631430644
112	0.9316666667	0.2618433054
113	0.9333333333	0.2614206713
114	0.9366666667	0.258897866
115	0.9366666667	0.2579082995
116	0.9383333333	0.2554707866
117	0.9383333333	0.2540172888
118	0.9383333333	0.2523898615
119	0.9433333333	0.2498896865
120	0.945	0.2490547073
121	0.945	0.247171127
122	0.945	0.2468885659
123	0.945	0.2450963891
124	0.945	0.2438524943
125	0.9466666667	0.2417317296
126	0.9466666667	0.2416807846
127	0.95	0.2402957092
128	0.95	0.2381978913
129	0.9516666667	0.2374889298
130	0.9516666667	0.2358192864
131	0.95	0.2340611919
132	0.95	0.2338035812
133	0.9516666667	0.2320132385
134	0.9516666667	0.2301586902
135	0.9516666667	0.2298111203
136	0.9566666667	0.2273152864
137	0.96	0.2255968141
138	0.9583333333	0.2234201822
139	0.9616666667	0.2222790883
140	0.9633333333	0.2211037934
141	0.965	0.2199468353
142	0.965	0.2183598
143	0.965	0.2163979577
144	0.965	0.215843456
145	0.965	0.2139955526
146	0.9666666667	0.2132827759
147	0.9683333333	0.212545384
148	0.9683333333	0.2094181814
149	0.9683333333	0.2076823904
150	0.97	0.2061955772
151	0.97	0.205764099
152	0.97	0.2041553798
153	0.97	0.2031627888
154	0.97	0.202346926
155	0.97	0.2015916228
156	0.97	0.1998353815
157	0.97	0.1994747517
158	0.97	0.1988398823
159	0.97	0.1972642772
160	0.9716666667	0.1968301037
161	0.9716666667	0.1965711038
162	0.9716666667	0.1956114935
163	0.9716666667	0.1947435292
164	0.9733333333	0.193699017
165	0.9716666667	0.1931904964
166	0.9716666667	0.192404468
167	0.9716666667	0.191930239
168	0.9716666667	0.1916462305
169	0.9733333333	0.1891454779
170	0.9716666667	0.1883778889
171	0.9716666667	0.1881096742
172	0.9733333333	0.1873287439
173	0.975	0.186039008
174	0.975	0.1857213082
175	0.975	0.1853684855
176	0.975	0.1840816648
177	0.975	0.1825685964
178	0.975	0.1824217758
179	0.975	0.1811725473
180	0.975	0.1804364823
181	0.975	0.1795324927
182	0.975	0.1781168592
183	0.975	0.1775304761
184	0.9766666667	0.1765995664
185	0.9766666667	0.176107803
186	0.9766666667	0.1753424068
187	0.9766666667	0.1747890794
188	0.9766666667	0.1729182772
189	0.9766666667	0.1720655149
190	0.9766666667	0.1708252184
191	0.975	0.1701761772
192	0.975	0.1696213238
193	0.975	0.1682821099
194	0.9766666667	0.1675670823
195	0.9766666667	0.1674002067
196	0.9766666667	0.1666196945
197	0.9783333333	0.1648196797
198	0.9783333333	0.163926255
199	0.9783333333	0.1632630179
200	0.98	0.1626537788
201	0.98	0.1620682804
202	0.9816666667	0.1608643367
203	0.9816666667	0.1598737543
204	0.9816666667	0.1594746007
205	0.9816666667	0.1591013066
206	0.9816666667	0.1581340932
207	0.9833333333	0.1575791861
208	0.9833333333	0.1571241226
209	0.9833333333	0.1566126884
210	0.9833333333	0.1559465177
211	0.9866666667	0.1542222324
212	0.9866666667	0.153751538
213	0.9866666667	0.1534781452
214	0.9866666667	0.152975569
215	0.9866666667	0.15257281
216	0.9866666667	0.1519059693
217	0.9866666667	0.1509365106
218	0.9866666667	0.1507136476
219	0.9883333333	0.1491049289
220	0.9883333333	0.1485920586
221	0.9883333333	0.1484351186
222	0.9883333333	0.1481776205
223	0.9883333333	0.1477779014
224	0.9883333333	0.1475027092
225	0.9883333333	0.1467423964
226	0.9883333333	0.1464797632
227	0.9883333333	0.1455590014
228	0.9883333333	0.1453677121
229	0.9883333333	0.1439853211
230	0.9883333333	0.1429441949
231	0.9883333333	0.1426644207
232	0.99	0.1417541688
233	0.99	0.1411222999
234	0.99	0.1404372698
235	0.9916666667	0.1400743765
236	0.9916666667	0.1400408544
237	0.9916666667	0.1393704916
238	0.9916666667	0.138729165
239	0.9916666667	0.1382490149
240	0.9933333333	0.1370135583
241	0.9916666667	0.1358860357
242	0.9916666667	0.1353079497
243	0.9916666667	0.1349226059
244	0.9916666667	0.1348806432
245	0.9933333333	0.1340514984
246	0.9933333333	0.1334894176
247	0.9933333333	0.1332807184
248	0.9933333333	0.1323782575
249	0.9933333333	0.1320748748
250	0.9933333333	0.1312530099
251	0.9933333333	0.1310073696
252	0.9933333333	0.1296517134
253	0.9933333333	0.1296134243
254	0.9933333333	0.1290707664
255	0.9916666667	0.1286350159
256	0.9933333333	0.1280685822
257	0.9933333333	0.1267945865
258	0.9933333333	0.1261875369
259	0.9933333333	0.1253272991
260	0.9933333333	0.1248351897
261	0.9933333333	0.124447086
262	0.9933333333	0.1238780199
263	0.9933333333	0.123448203
264	0.9933333333	0.1230022393
265	0.9933333333	0.122468535
266	0.9933333333	0.1222968
267	0.9933333333	0.1222166568
268	0.9933333333	0.1216589236
269	0.9933333333	0.1208799287
270	0.9933333333	0.1199664624
271	0.9933333333	0.1193564303
272	0.9933333333	0.1187364823
273	0.9933333333	0.1185906181
274	0.9933333333	0.1183685693
275	0.9933333333	0.1178350604
276	0.9933333333	0.1171571236
277	0.9933333333	0.1168048257
278	0.9933333333	0.1163633195
279	0.9933333333	0.1155546479
280	0.9933333333	0.1149674559
281	0.9933333333	0.1141276283
282	0.9933333333	0.1141203404
283	0.9933333333	0.1128283717
284	0.9933333333	0.1120210295
285	0.9933333333	0.1108344458
286	0.9933333333	0.1105446364
287	0.9933333333	0.1101927773
288	0.9933333333	0.1097997437
289	0.9933333333	0.1092055902
290	0.9933333333	0.1078202966
291	0.9933333333	0.1074579132
292	0.9933333333	0.1071302932
293	0.9933333333	0.1067844406
294	0.9933333333	0.1065741258
295	0.9933333333	0.1062238154
296	0.9933333333	0.106212735
297	0.9933333333	0.1057152384
298	0.9933333333	0.1052386798
299	0.9933333333	0.104892834
300	0.995	0.1045752076
301	0.995	0.1040289997
302	0.995	0.1035515446
303	0.995	0.1030052205
304	0.995	0.1028653336
305	0.995	0.1024877765
306	0.995	0.1024327554
307	0.995	0.10219684
308	0.995	0.1016977187
309	0.995	0.1012217023
310	0.995	0.1010591407
